회사명,거래소코드,회계년도,매출액증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),총자본증가율(IFRS연결),매출액순이익률(IFRS연결),부채비율(IFRS연결),총자본순이익률(IFRS연결)
금호타이어(주),073240,2020/12,-8.38,-9.67,0,-2.12,-3.82,229.41,-2.13
금호타이어(주),073240,2021/12,19.83,0.46,0,12.9,-2.76,238.82,-1.75
금호타이어(주),073240,2022/12,36.83,-4,0,8.12,-2.18,277.24,-1.71
기아(주),000270,2018/12,1.18,1.42,19.41,-0.97,2.13,90.09,2.22
기아(주),000270,2019/12,7.34,6.37,58.02,6.87,3.14,90.99,3.41
기아(주),000270,2020/12,1.76,3.15,-18.56,9.3,2.51,102.37,2.57
기아(주),000270,2021/12,18.07,16.79,220.01,10.51,6.81,91.48,7.48
기아(주),000270,2022/12,23.9,12.68,13.63,10.26,6.25,87.35,7.7
깨끗한나라(주),004540,2018/12,-5.09,-7.18,0,4.59,-5.37,243.17,-5.74
깨끗한나라(주),004540,2019/12,-5.14,-7.25,0,-10.2,-1.98,231.35,-2.07
깨끗한나라(주),004540,2020/12,-0.44,35.33,0,4.6,6.47,159.7,6.95
깨끗한나라(주),004540,2021/12,-2.17,5.85,-78.05,6.33,1.44,160.88,1.44
깨끗한나라(주),004540,2022/12,4.79,5.17,0,10.42,-0.48,173.9,-0.46
남광토건(주),001260,2018/12,35.95,13.4,236.17,-10.52,3.64,203.19,3.63
남광토건(주),001260,2019/12,50.27,7.66,-32.4,36.04,1.64,283.12,2.2
남광토건(주),001260,2020/12,0.75,25.4,256.16,0.72,5.78,207.71,6.77
남광토건(주),001260,2021/12,49.92,32.34,57.54,34.29,6.08,212.24,9.07
남광토건(주),001260,2022/12,26.25,21.95,-10.83,26.26,4.29,223.29,6.24
남양유업(주),003920,2018/12,-7.47,-0.69,-59.86,1.64,0.19,18.43,0.19
남양유업(주),003920,2019/12,-4.53,2.63,1350.45,0.35,2.84,15.8,2.77
남양유업(주),003920,2020/12,-7.95,-5.65,0,-5.5,-5.64,15.99,-5.21
남양유업(주),003920,2021/12,0.75,-5.55,0,-6.1,-6.16,15.31,-6.08
남양유업(주),003920,2022/12,0.9,-9.23,0,-3.75,-8.13,22.27,-8.53
남해화학(주),025860,2018/12,,,,,,,
남해화학(주),025860,2019/12,,,,,,,
남해화학(주),025860,2020/12,,,,,,,
남해화학(주),025860,2021/12,0,0,0,0,1.49,52.48,3.01
남해화학(주),025860,2022/12,49.43,9.46,118.15,25.56,2.17,72.97,5.81
네이버(주),035420,2018/12,19.42,10.04,-16.05,23.22,11.24,66.09,7.02
네이버(주),035420,2019/12,18.02,10.78,-10.14,24.47,6.02,89.11,3.58
네이버(주),035420,2020/12,-19.55,26.91,71.87,38.33,15.93,106.1,5.77
네이버(주),035420,2021/12,0,0,0,0,241.69,40.22,48.91
네이버(주),035420,2022/12,20.57,-3.36,-95.39,0.62,8.19,44.56,1.99
넥센타이어(주),002350,2018/12,0.98,6.68,-17.13,16.04,5.22,127.02,3.43
넥센타이어(주),002350,2019/12,1.93,9.09,14.17,5.98,5.86,120.56,3.55
넥센타이어(주),002350,2020/12,-16.03,-0.72,0,3.06,-0.98,128.91,-0.48
넥센타이어(주),002350,2021/12,22.45,3.41,0,7.97,0.22,138.97,0.13
넥센타이어(주),002350,2022/12,24.91,-0.44,0,3.16,-1.06,147.1,-0.71
넷마블(주),251270,2018/12,-16.64,1.04,-38.79,1.6,10.63,19.37,3.99
넷마블(주),251270,2019/12,7.79,1.77,-17.74,6.87,7.79,24.91,3.02
넷마블(주),251270,2020/12,14.05,21.46,100.63,41.63,13.6,45.53,4.82
넷마블(주),251270,2021/12,0.89,7.11,-23.23,29.68,9.94,77.5,2.64
넷마블(주),251270,2022/12,6.64,-5.71,0,-16.21,-33.15,58.94,-9.04
다스코(주),058730,2018/12,7.89,4.87,-2.62,-5.97,7.54,67.65,8.29
다스코(주),058730,2019/12,-10.21,-2.67,-89.58,1.08,0.87,74.11,0.88
다스코(주),058730,2020/12,3.82,-4.29,0,16.22,-3.51,108.88,-3.4
다스코(주),058730,2021/12,61.98,3.57,0,19.63,-0.16,138.16,-0.22
다스코(주),058730,2022/12,4.09,13.96,0,15.94,0.59,141.66,0.69
대덕전자(주),353200,2020/12,,,,,,,
대덕전자(주),353200,2021/12,0,0,0,0,6.3,38,6.7
대덕전자(주),353200,2022/12,31.49,25.39,191.82,26.65,13.97,39.39,17.25
대림비앤코(주),005750,2018/12,6.14,0.71,-40.43,-0.98,1.59,88.44,1.29
대림비앤코(주),005750,2019/12,-4.34,-0.38,-47.5,2.48,0.86,93.94,0.66
대림비앤코(주),005750,2020/12,-1.73,-0.95,0,5.55,-0.76,106.74,-0.56
대림비앤코(주),005750,2021/12,12.05,-0.42,0,0.08,0.35,107.5,0.28
대림비앤코(주),005750,2022/12,-2.64,0.39,0,3.37,-0.34,113.72,-0.26
대림통상(주),006570,2018/12,2.03,-3.8,0,-13.08,-0.61,86.71,-0.57
대림통상(주),006570,2019/12,-8.78,-14.06,0,-9.93,-6.38,95.69,-6.18
대림통상(주),006570,2020/12,-14.71,-16.6,0,-11.05,-8.18,108.89,-7.55
대림통상(주),006570,2021/12,-0.86,-0.58,0,3.85,0.22,117.77,0.21
대림통상(주),006570,2022/12,12.16,5.48,1229.48,3.61,2.2,113.86,2.27
대상(주),001680,2018/12,-0.41,5.06,23.03,-2.37,2.21,136.78,2.94
대상(주),001680,2019/12,0.24,9.8,65.24,9.01,3.67,134.5,4.74
대상(주),001680,2020/12,5.03,7.84,16.7,5.48,4.08,129.53,5.16
대상(주),001680,2021/12,11.46,13.23,15.21,13.53,4.18,130.15,5.37
대상(주),001680,2022/12,17.7,6.23,-42.37,11.14,2.01,141.2,2.71
대상홀딩스(주),084690,2018/12,0.42,2.73,-9.62,-0.81,1.34,140.19,1.73
대상홀딩스(주),084690,2019/12,4.55,11.54,208.03,10.14,3.89,139.5,5
대상홀딩스(주),084690,2020/12,5.68,12.02,21.26,5.66,4.39,130.78,5.53
대상홀딩스(주),084690,2021/12,12.03,8.33,-38.53,18.49,3.39,143.18,4.27
대상홀딩스(주),084690,2022/12,24.27,3.99,-40.16,10.73,1.49,158.2,2.04
대성산업(주),128820,2018/12,5.01,10.65,0,-1.91,-0.72,142.1,-0.62
대성산업(주),128820,2019/12,-7.99,-13.38,0,-5.53,-7.25,166.55,-5.94
대성산업(주),128820,2020/12,-2.86,22.29,0,6.71,5.7,126.68,4.51
대성산업(주),128820,2021/12,33.62,-9.19,0,49.99,-3.43,258.52,-2.81
대성산업(주),128820,2022/12,65.73,33.54,0,10.42,-0.52,190.96,-0.55
대성에너지(주),117580,2018/12,0,0,0,0,1.67,116.51,1.97
대성에너지(주),117580,2019/12,0.5,1.49,1.07,6.63,1.68,127.49,1.93
대성에너지(주),117580,2020/12,-4.09,2.59,8.42,0.71,1.9,123.31,2.02
대성에너지(주),117580,2021/12,3.67,0.93,-15.7,5.75,1.55,133.97,1.65
대성에너지(주),117580,2022/12,32.51,-1.12,0,12.39,-0.07,165.94,-0.1
대성홀딩스(주),016710,2018/12,0.74,2.68,-7.27,1.01,2.61,109.78,2.14
대성홀딩스(주),016710,2019/12,0.96,1.4,-31.09,1.66,1.95,110.42,1.59
대성홀딩스(주),016710,2020/12,-3.16,9.27,216.67,3.99,5.36,103.06,4.12
대성홀딩스(주),016710,2021/12,5.73,2.91,-60.74,5.32,2.55,108.41,1.97
대성홀딩스(주),016710,2022/12,33.25,1.79,-78.37,11.84,0.39,130.05,0.37
대영포장(주),014160,2018/12,,,,,,,
대영포장(주),014160,2019/12,,,,,,,
대영포장(주),014160,2020/12,,,,,,,
대영포장(주),014160,2021/12,,,,,,,
대영포장(주),014160,2022/12,,,,,,,
대우전자부품(주),009320,2018/12,,,,,,,
대우전자부품(주),009320,2019/12,,,,,,,
대우전자부품(주),009320,2020/12,,,,,,,
대우전자부품(주),009320,2021/12,,,,,,,
대우전자부품(주),009320,2022/12,,,,,,,
대우조선해양(주),042660,2018/12,-13.13,13.17,-44.53,4.12,3.32,210.36,2.74
대우조선해양(주),042660,2019/12,-13.33,-2.22,0,-5.39,-0.56,200.3,-0.4
대우조선해양(주),042660,2020/12,-15.89,3.04,0,-8.47,1.23,166.76,0.8
대우조선해양(주),042660,2021/12,-36.18,-42.68,0,2.93,-37.89,379.04,-16.23
대우조선해양(주),042660,2022/12,8.33,-66.41,0,15.18,-35.9,1542.43,-15.27
대원강업(주),000430,2018/12,-3.19,1.83,-19.97,-6.91,2.4,90.25,2.12
대원강업(주),000430,2019/12,-3.54,3.12,-7.97,-3.48,2.21,78.44,1.99
대원강업(주),000430,2020/12,-10.31,-3.31,-140.18,-2.87,-0.31,77.92,-0.26
대원강업(주),000430,2021/12,0,0,0,0,-0.33,70.37,-0.29
대원강업(주),000430,2022/12,18.82,4.56,0,2.79,2.27,68.96,2.33
대원전선(주),006340,2018/12,-14.96,1.32,80.82,-13.7,0.29,135.33,0.6
대원전선(주),006340,2019/12,-6.56,-1.27,-166.03,-1.01,-0.2,135.94,-0.43
대원전선(주),006340,2020/12,-8.47,6.25,0,1.28,0.63,124.89,1.21
대원전선(주),006340,2021/12,29.31,2.65,-43.63,25.29,0.27,174.49,0.6
대원전선(주),006340,2022/12,18.41,4.51,3.81,2.24,0.24,168.52,0.56
대원제약(주),003220,2018/12,7.98,9.24,121.04,21.23,8.12,50.35,9.27
대원제약(주),003220,2019/12,10.88,11.68,14.93,18.91,8.46,60.38,8.92
대원제약(주),003220,2020/12,-2.93,4.39,-35.36,2.35,5.57,57.55,5.19
대원제약(주),003220,2021/12,0,0,0,0,1.87,96.69,1.54
대원제약(주),003220,2022/12,35.21,14.43,357.08,5.58,6.4,82.32,6.94
대원화성(주),024890,2018/12,-3.17,1.19,-31.68,1.1,0.94,70.38,0.87
대원화성(주),024890,2019/12,16.07,8.4,441.5,4.55,4.4,64.3,4.59
대원화성(주),024890,2020/12,-18.24,-4.29,0,-0.54,-2.01,70.73,-1.68
대원화성(주),024890,2021/12,4.18,-6.6,0,4.65,-6.18,91.28,-5.27
대원화성(주),024890,2022/12,29.53,-12.06,0,-3.62,-6.55,109.61,-7.21
대창단조(주),015230,2018/12,24.4,6.17,-2.18,5.56,3.9,26.29,5.6
대창단조(주),015230,2019/12,-13.49,4.47,20.28,4.17,5.63,25.23,6.68
대창단조(주),015230,2020/12,-4.61,3.1,-7.96,3.64,5.61,25.37,6.11
대창단조(주),015230,2021/12,34.02,13.86,100.47,20.72,7.96,31.39,10.34
대창단조(주),015230,2022/12,18.92,11.19,37.76,13.32,9.5,39.53,12.58
대한방직(주),001070,2018/12,0.21,5.08,0,-24.86,5.95,51.28,3.99
대한방직(주),001070,2019/12,-25.24,-28.46,-224.44,-26.07,-10.21,56.83,-6.86
대한방직(주),001070,2020/12,12.12,7.63,0,8.12,1.51,56.85,1.28
대한방직(주),001070,2021/12,14.34,2.32,-41.95,8.8,0.78,66.79,0.7
대한방직(주),001070,2022/12,-4.42,-3.03,0,-9.45,-2.73,55.74,-2.36
대한유화(주),006650,2018/12,43.53,15.47,20.11,0.68,10.08,16.63,13.02
대한유화(주),006650,2019/12,-18.78,4.56,-58.69,2.15,5.13,13.94,5.3
대한유화(주),006650,2020/12,-9.24,6.49,19.65,4.99,6.76,12.32,6.13
대한유화(주),006650,2021/12,0,0,0,0,5.96,22.16,6.05
대한유화(주),006650,2022/12,-11.64,-8.24,0,-11.42,-6.71,17.93,-6.38
대한전선(주),001440,2018/12,3.86,-5.83,0,-12.18,-0.36,264.36,-0.47
대한전선(주),001440,2019/12,-5.71,-3.12,0,5.3,-0.81,295.04,-1.05
대한전선(주),001440,2020/12,2.71,16.47,0,-2.88,0.17,233.52,0.22
대한전선(주),001440,2021/12,25.1,8.38,844.46,18.46,1.45,266.43,2.21
대한전선(주),001440,2022/12,22.67,132.1,-26.3,14.03,0.89,83.66,1.44
대한제강(주),084010,2018/12,-7.57,-5.44,-155.55,-12.81,-1.57,51.09,-2.52
대한제강(주),084010,2019/12,-10.02,5.72,0,-3.33,2.9,37.47,4.58
대한제강(주),084010,2020/12,7.28,7.52,61.72,48.74,4.84,72.3,6.72
대한제강(주),084010,2021/12,85.22,31.35,190.51,30.44,8.06,71.12,15.04
대한제강(주),084010,2022/12,5.48,8.99,-11.31,-0.97,6.43,52.86,11.22
대한제당(주),001790,2018/12,-5.06,0.04,-8.27,-1.51,0.81,151.22,0.85
대한제당(주),001790,2019/12,-0.47,2.81,51.49,0.68,1.2,146.2,1.27
대한제당(주),001790,2020/12,0.84,3.05,53.41,0.27,1.87,139.51,1.98
대한제당(주),001790,2021/12,0,0,0,0,1.6,131.28,1.71
대한제당(주),001790,2022/12,9.25,5.2,26.62,3.14,1.85,126.79,2.12
대한제분(주),001130,2018/12,6.63,5.43,0.83,5.29,5.95,22.79,5.74
대한제분(주),001130,2019/12,8.01,1.45,-66.99,9.29,1.82,32.28,1.77
대한제분(주),001130,2020/12,3.9,2.68,22.54,7.94,2.15,38.94,1.99
대한제분(주),001130,2021/12,14.54,12.73,319.78,21.82,7.85,50.08,7.26
대한제분(주),001130,2022/12,23.11,4.41,-52.91,-0.24,3.02,43.41,3.13
대한해운(주),005880,2018/12,-17.69,13.22,-39.63,13.38,6.09,276.27,2.84
대한해운(주),005880,2019/12,-21.71,10.61,18.35,13.91,10.05,273.2,3.22
대한해운(주),005880,2020/12,-12.09,-6.85,-90.29,0.14,3.11,292.07,0.82
대한해운(주),005880,2021/12,30.51,66.59,2700.72,15.37,26.57,154.25,8.51
대한해운(주),005880,2022/12,39.71,18.66,-35.97,16.34,10.69,151.68,4.13
대한화섬(주),003830,2018/12,,,,,,,
대한화섬(주),003830,2019/12,,,,,,,
대한화섬(주),003830,2020/12,,,,,,,
대한화섬(주),003830,2021/12,,,,,,,
대한화섬(주),003830,2022/12,,,,,,,
덕양산업(주),024900,2018/12,23.48,-3.28,-127,22.68,-0.17,580.77,-0.47
덕양산업(주),024900,2019/12,5.2,-18.46,0,-3.8,-1.45,726.61,-3.81
덕양산업(주),024900,2020/12,-4.96,-5.37,0,1.33,-0.7,819.81,-1.77
덕양산업(주),024900,2021/12,4.35,25.09,0,2.05,0.12,720.92,0.31
덕양산업(주),024900,2022/12,14.37,52.43,155.65,-0.64,0.75,488.19,2.2
동국제강(주),001230,2018/12,-1.4,-14.57,-6674.97,-5.92,-5.1,181.97,-5.15
동국제강(주),001230,2019/12,-5.14,-3.95,0,-5.08,-1.44,179.63,-1.46
동국제강(주),001230,2020/12,-7.99,9.92,0,-0.38,1.33,153.65,1.28
동국제강(주),001230,2021/12,39.07,31.3,745.74,16.9,7.72,127.65,9.51
동국제강(주),001230,2022/12,17.55,17.77,-24.97,1.85,5,96.29,6.66
동부건설(주),005960,2018/12,28.04,19.01,-23.2,13.01,8.23,97.23,10.99
동부건설(주),005960,2019/12,28.64,16.13,-19.11,24.96,5.18,112.06,7.45
동부건설(주),005960,2020/12,5.13,9.34,-25.76,6.99,3.65,107.51,4.8
동부건설(주),005960,2021/12,-5.74,21.86,163.69,32.25,10.17,125.5,10.51
동부건설(주),005960,2022/12,27.63,4.47,-65.73,25.33,2.69,171.03,2.77
동성제약(주),002210,2018/12,,,,,,,
동성제약(주),002210,2019/12,,,,,,,
동성제약(주),002210,2020/12,,,,,,,
동성제약(주),002210,2021/12,,,,,,,
동성제약(주),002210,2022/12,,,,,,,
동아쏘시오홀딩스(주),000640,2018/12,2.5,-19.56,-603.87,-14.9,-23.16,68.8,-12.13
동아쏘시오홀딩스(주),000640,2019/12,8.79,1.49,0,9.39,2.6,81.89,1.54
동아쏘시오홀딩스(주),000640,2020/12,1.77,19.27,721.4,11.23,20.73,70.03,11.32
동아쏘시오홀딩스(주),000640,2021/12,12.59,8.6,-62.87,11.93,6.86,71.71,3.78
동아쏘시오홀딩스(주),000640,2022/12,15.07,1.74,-81.5,2.37,0.77,73.38,0.46
동아에스티(주),170900,2018/12,2.24,-0.31,0,5.44,1.41,63.74,0.87
동아에스티(주),170900,2019/12,7.91,11.48,785.44,6.34,11.58,56.19,7.25
동아에스티(주),170900,2020/12,-4.18,-0.58,-61.78,-2.79,4.62,52.73,2.72
동아에스티(주),170900,2021/12,1.11,2.22,-52.71,13.8,2.16,70.02,1.22
동아에스티(주),170900,2022/12,7.11,2.32,5.74,3.74,2.01,67.76,1.12
동아타이어공업(주),282690,2018/12,,,,,,,
동아타이어공업(주),282690,2019/12,0,0,0,0,15.84,8.1,6.4
동아타이어공업(주),282690,2020/12,-8.22,2.8,-46.03,2.59,9.31,7.89,3.41
동아타이어공업(주),282690,2021/12,25.42,0.99,24.02,6.27,9.21,13.53,4.05
동아타이어공업(주),282690,2022/12,14.59,1.97,45.05,12.78,11.66,25.56,5.36
동양철관(주),008970,2018/12,10.1,49.25,0,8.81,-4.06,106.97,-4.19
동양철관(주),008970,2019/12,0.89,0.97,0,0.34,1.09,105.68,1.09
동양철관(주),008970,2020/12,6.36,9.62,295.58,-6.59,4.05,75.28,4.43
동양철관(주),008970,2021/12,4.72,-3.84,0,21.27,-2.07,121.04,-2.22
동양철관(주),008970,2022/12,46.23,4.53,0,-1.88,1.49,107.48,2.16
동양피스톤(주),092780,2018/12,12.92,10.59,25.06,6.38,3.53,232.52,3.81
동양피스톤(주),092780,2019/12,9.79,13.23,-15.47,10.29,2.74,223.76,3
동양피스톤(주),092780,2020/12,-11.84,-12.1,0,-1.21,-2.2,262.07,-2.03
동양피스톤(주),092780,2021/12,10.28,18.66,0,4.79,2.17,220.12,2.17
동양피스톤(주),092780,2022/12,12.21,9.91,-64.78,3.21,0.72,200.55,0.78
동원산업(주),006040,2018/12,2.67,7.61,-58.58,1.24,2.9,166.25,2.76
동원산업(주),006040,2019/12,9.74,6.65,-35.14,15.19,1.92,176.88,1.84
동원산업(주),006040,2020/12,6.51,20.29,436.86,4.02,8.53,139.82,8
동원산업(주),006040,2021/12,-1.93,14.89,-29.68,-1.74,6.12,105.25,5.57
동원산업(주),006040,2022/12,222.11,75.4,10.21,131.37,3.29,142.78,5.86
동원수산(주),030720,2018/12,-12.17,12.76,-67.97,-8.95,0.97,112.89,1.37
동원수산(주),030720,2019/12,15.47,14.17,253.34,3.44,3.54,93.99,5.99
동원수산(주),030720,2020/12,-11.35,-5.72,0,-0.54,-2.31,103.81,-3.41
동원수산(주),030720,2021/12,-0.52,18.28,0,2.84,5.08,77.03,7.38
동원수산(주),030720,2022/12,22.42,10.28,-17.16,20.65,3.43,94.64,5.45
동원시스템즈(주),014820,2018/12,-20.02,9.82,-21.88,-4.79,6.2,109.51,5.52
동원시스템즈(주),014820,2019/12,1.56,6.88,-28.58,2.72,4.49,101.23,4.11
동원시스템즈(주),014820,2020/12,3.47,6.78,34.91,8.77,5.71,103.71,5.11
동원시스템즈(주),014820,2021/12,15.98,36.85,-22.54,18.81,3.85,124.24,3.5
동원시스템즈(주),014820,2022/12,14.88,9.82,81.42,-2.7,5.03,98.96,4.91
동일고무벨트(주),163560,2018/12,1.22,5.8,837.25,4.88,3.91,52.25,3.7
동일고무벨트(주),163560,2019/12,-0.4,3.42,-19.56,-1.21,3.16,45.44,2.92
동일고무벨트(주),163560,2020/12,-7.15,3.31,-12.08,-2,2.99,37.96,2.61
동일고무벨트(주),163560,2021/12,0,0,0,0,2.19,50.13,1.93
동일고무벨트(주),163560,2022/12,40.69,4.85,28.52,21.48,1.77,74.87,1.98
동일산업(주),004890,2018/12,3.16,2.96,-32.94,3.26,4,15.44,3.88
동일산업(주),004890,2019/12,-9.29,-0.32,-76.04,-1.19,1.06,14.43,0.92
동일산업(주),004890,2020/12,-6.04,1.89,113.7,3.12,2.4,15.82,1.95
동일산업(주),004890,2021/12,39.35,11.53,446.23,13.48,9.43,17.84,9.82
동일산업(주),004890,2022/12,7.24,3.79,-50.1,5.41,4.39,19.68,4.49
동일제강(주),002690,2018/12,,,,,,,
동일제강(주),002690,2019/12,,,,,,,
동일제강(주),002690,2020/12,,,,,,,
동일제강(주),002690,2021/12,,,,,,,
동일제강(주),002690,2022/12,,,,,,,
동화약품(주),000020,2018/12,0,0,0,0,3.28,24.61,2.72
동화약품(주),000020,2019/12,0.18,1.27,-6.62,1.47,3.06,24.98,2.52
동화약품(주),000020,2020/12,-11.42,10.1,203.2,15.37,10.55,26.59,7.09
동화약품(주),000020,2021/12,7.7,4.73,-37.31,3.23,6.68,24.34,4.44
동화약품(주),000020,2022/12,16.18,5.03,14.06,2.98,6.34,21.78,4.75
두산밥캣(주),241560,2018/12,17.16,9.1,-3.38,4.24,6.66,72.38,4.19
두산밥캣(주),241560,2019/12,13.57,6.4,2.88,4,6.03,68.49,4.14
두산밥캣(주),241560,2020/12,-5.04,2.38,-9.06,3.82,5.78,70.86,3.62
두산밥캣(주),241560,2021/12,35.83,6.07,55.94,23.28,6.63,98.57,4.97
두산밥캣(주),241560,2022/12,48.24,16.27,66.9,7.78,7.47,84.07,7.22
두산에너빌리티(주),034020,2018/12,1.64,-17.18,0,-0.59,-2.86,299.05,-1.69
두산에너빌리티(주),034020,2019/12,6.09,-8.65,0,-0.02,-0.67,300.02,-0.42
두산에너빌리티(주),034020,2020/12,-3.37,24.44,0,3.06,-5.54,259.77,-3.33
두산에너빌리티(주),034020,2021/12,-25.43,91.05,0,-7.22,5.72,169.32,2.62
두산에너빌리티(주),034020,2022/12,36.67,16.78,0,-2.83,-2.94,128.66,-1.94
두산퓨얼셀(주),336260,2019/12,,,,,,,
두산퓨얼셀(주),336260,2020/12,,,,,,,
두산퓨얼셀(주),336260,2021/12,,,,,,,
두산퓨얼셀(주),336260,2022/12,,,,,,,
디씨엠(주),024090,2018/12,-8.64,1.04,-48.79,0.89,5.89,15.37,3.84
디씨엠(주),024090,2019/12,,,,,,,
디씨엠(주),024090,2020/12,,,,,,,
디씨엠(주),024090,2021/12,,,,,,,
디씨엠(주),024090,2022/12,,,,,,,
디아이동일(주),001530,2018/12,7.35,-0.98,0,1.77,1.52,84.86,1.47
디아이동일(주),001530,2019/12,3.32,2.3,51525.41,0.99,2.8,82.11,2.77
디아이동일(주),001530,2020/12,-27.66,1.29,57.95,-7.78,3.54,70.82,2.61
디아이동일(주),001530,2021/12,19.63,10.57,114.65,12.53,5.7,73.17,4.94
디아이동일(주),001530,2022/12,12.38,8.68,28.15,0.72,6.29,61.55,5.77
디에스알(주),155660,2018/12,4.26,4.65,-28.58,-1.42,3.4,52.59,3.54
디에스알(주),155660,2019/12,0.13,5.33,10.51,6.83,3.72,54.77,3.77
디에스알(주),155660,2020/12,-2.26,4.93,2.17,5.21,3.89,55.22,3.64
디에스알(주),155660,2021/12,17.94,8.97,37.64,19.63,4.6,69.98,4.51
디에스알(주),155660,2022/12,34.89,13.54,95.49,20.53,6.68,80.26,7.36
디에스알제강(주),069730,2018/12,,,,,,,
디에스알제강(주),069730,2019/12,,,,,,,
디에스알제강(주),069730,2020/12,,,,,,,
디에스알제강(주),069730,2021/12,,,,,,,
디에스알제강(주),069730,2022/12,,,,,,,
디엘(주),000210,2018/12,-10.95,6.43,31.78,-4.24,6.17,112.12,5.17
디엘(주),000210,2019/12,-11.69,10.15,2.88,4.76,7.32,99.58,5.41
디엘(주),000210,2020/12,-83.85,-56.33,-24.06,3.4,36.56,332.9,4.19
디엘(주),000210,2021/12,52.31,51.68,71.38,-40.13,36.68,83.72,7.87
디엘(주),000210,2022/12,116.77,3.27,-92.99,45.99,1.71,155.76,0.87
디엘건설(주),001880,2018/12,,,,,,,
디엘건설(주),001880,2019/12,,,,,,,
디엘건설(주),001880,2020/12,,,,,,,
디엘건설(주),001880,2021/12,,,,,,,
디엘건설(주),001880,2022/12,,,,,,,
디엘이앤씨(주),375500,2021/12,,,,,,,
디엘이앤씨(주),375500,2022/12,0,0,0,0,5.76,91.26,4.81
디와이(주),013570,2018/12,8.35,-0.36,-71.3,0.35,2.54,66.55,3.06
디와이(주),013570,2019/12,-4.12,4.19,175.07,1.62,3.75,59.07,4.28
디와이(주),013570,2020/12,-7.59,-5.12,-171.32,5.44,0.38,70.3,0.38
디와이(주),013570,2021/12,26.46,2.56,0,8.09,1.16,72.64,1.4
디와이(주),013570,2022/12,9.66,-1.07,0,0.13,0.7,70.72,0.89
디와이파워(주),210540,2018/12,18.87,17.2,-16.48,1.34,6.61,72.15,9.93
디와이파워(주),210540,2019/12,-10.96,11.23,-25.17,1.58,5.56,57.22,7.32
디와이파워(주),210540,2020/12,-11.27,13.18,33.15,9.59,8.34,52.23,9.23
디와이파워(주),210540,2021/12,43.45,19.53,22.22,18.84,7.1,51.37,9.86
디와이파워(주),210540,2022/12,-4.15,6.37,-42.51,-4.25,4.26,36.26,5.33
롯데관광개발(주),032350,2018/12,8.23,66.12,-3344.33,26.13,-148.37,80.38,-24.85
롯데관광개발(주),032350,2019/12,16.26,6.2,0,11.71,-15.93,89.74,-2.63
롯데관광개발(주),032350,2020/12,-81.04,-23.81,0,111.69,-489.39,430.05,-9.3
롯데관광개발(주),032350,2021/12,538.49,-75.51,0,8.68,-187.44,2371.97,-16.05
롯데관광개발(주),032350,2022/12,71.54,318.55,0,38.42,-122.34,678.1,-14.47
롯데렌탈(주),089860,2018/12,3.94,6.36,-7.83,13.52,1.61,628.1,0.67
롯데렌탈(주),089860,2019/12,9.88,2.4,0.47,12.5,1.41,702.4,0.57
롯데렌탈(주),089860,2020/12,9.83,6.41,45.04,-0.24,1.84,657.31,0.78
롯데렌탈(주),089860,2021/12,7.57,74.59,158.38,14.5,4.69,395.02,1.98
롯데렌탈(주),089860,2022/12,13.06,5.29,-20.51,13.1,3.22,434.42,1.35
롯데쇼핑(주),023530,2018/12,-1.98,-7.53,0,-6.04,-2.61,111.3,-1.72
롯데쇼핑(주),023530,2019/12,-1.12,-9.33,0,29.37,-4.63,188.12,-2.71
롯데쇼핑(주),023530,2020/12,-8.16,-7.65,0,-3.37,-4.24,196.06,-2.06
롯데쇼핑(주),023530,2021/12,0,0,0,0,-1.75,183.35,-0.82
롯데쇼핑(주),023530,2022/12,-0.63,-5.12,0,-5.15,-2.06,187.3,-0.98
롯데정밀화학(주),004000,2018/12,18.3,15.53,140.86,3.58,15.67,23.38,12.86
롯데정밀화학(주),004000,2019/12,-4.41,8.36,-21.66,5.45,12.84,20.06,9.64
롯데정밀화학(주),004000,2020/12,-3.63,10.49,18.07,4.57,15.73,13.63,10.84
롯데정밀화학(주),004000,2021/12,0,0,0,0,32.89,23.87,21.5
롯데정밀화학(주),004000,2022/12,38.39,4.35,-75.04,-0.5,5.93,18.12,5.38
롯데정보통신(주),286940,2018/12,444.37,77.27,1306.11,20.81,2.88,92.06,3.63
롯데정보통신(주),286940,2019/12,4.18,11.92,107.43,-1.02,6.27,78.45,7.57
롯데정보통신(주),286940,2020/12,0.46,5.88,-45.28,-6.77,3.52,57.13,4.44
롯데정보통신(주),286940,2021/12,0,0,0,0,3.73,73.14,4.62
롯데정보통신(주),286940,2022/12,12.66,-1.92,-12.03,16.24,2.71,92.08,3.5
롯데제과(주),280360,2018/12,318.62,42.44,361.85,33.33,0.5,102.13,0.38
롯데제과(주),280360,2019/12,23.52,2.96,306.54,6.82,1.99,108.81,1.58
롯데제과(주),280360,2020/12,-0.81,-1.83,7.68,-2.69,2.01,106.5,1.56
롯데제과(주),280360,2021/12,3.34,3.94,-14.86,0.89,1.69,100.96,1.37
롯데제과(주),280360,2022/12,49.31,63.99,34.79,53.95,1.37,94.41,1.3
롯데지주(주),004990,2018/12,206.02,16.32,-60.52,26.13,1.52,227.49,0.45
롯데지주(주),004990,2019/12,21.8,-5.81,-294.27,-43.49,-4.65,100.27,-1.9
