회사명,거래소코드,회계년도,매출액증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),총자본증가율(IFRS연결),매출액순이익률(IFRS연결),부채비율(IFRS연결),총자본순이익률(IFRS연결)
(주)케이에스피,073010,2020/12,,,,,,,
(주)케이에스피,073010,2021/12,,,,,,,
(주)케이에스피,073010,2022/12,,,,,,,
(주)케이에이치바텍,060720,2018/12,-41.91,-16.26,0,-6.7,-19.17,71.24,-12.64
(주)케이에이치바텍,060720,2019/12,-0.17,5.84,0,-5.09,-5.69,53.62,-3.98
(주)케이에이치바텍,060720,2020/12,-9.15,-4.95,0,4.04,-7.46,68.3,-4.77
(주)케이에이치바텍,060720,2021/12,83.7,23.64,0,29.49,9.74,76.3,9.78
(주)케이에이치바텍,060720,2022/12,7.08,5.76,-25.74,-9.71,6.87,50.32,6.88
(주)케이엑스이노베이션,122450,2018/12,-5.98,37.65,50.76,33.33,34.82,54.08,10.7
(주)케이엑스이노베이션,122450,2019/12,33.97,7.1,-63.92,4.45,9.53,51.77,3.36
(주)케이엑스이노베이션,122450,2020/12,23.55,21.47,115.97,6,11.94,85.75,4.94
(주)케이엑스이노베이션,122450,2021/12,-9.36,-11.23,20.27,5.61,22.19,158.71,7.87
(주)케이엑스이노베이션,122450,2022/12,12.91,6.25,-47.8,4.98,11.62,158.85,4.42
(주)케이엑스하이텍,052900,2018/12,18.46,26.37,0,17.16,7.58,17.29,6.49
(주)케이엑스하이텍,052900,2019/12,-3.42,-3,-51.83,-2.01,3.77,18.51,2.91
(주)케이엑스하이텍,052900,2020/12,26.74,19.93,-29.69,32.99,2.12,31.38,1.81
(주)케이엑스하이텍,052900,2021/12,40.38,33.11,204.15,79.89,4.7,73.13,3.51
(주)케이엑스하이텍,052900,2022/12,49.11,9.4,203.26,3.79,9.26,64.49,7.87
(주)케이엔더블유,105330,2018/12,30.16,5.52,0,0.7,0.49,75.32,0.87
(주)케이엔더블유,105330,2019/12,-23.84,-15.28,-1147.21,-3.28,-6.76,100.14,-9.22
(주)케이엔더블유,105330,2020/12,-42.27,30.04,0,13.46,-18.38,74.62,-13.78
(주)케이엔더블유,105330,2021/12,33.84,32.73,0,104.2,1.42,168.65,0.88
(주)케이엔더블유,105330,2022/12,38.63,35.62,1671.29,-8.12,18.14,82.01,12.12
(주)케이엔엔,058400,2018/12,-1.9,3.03,-18.5,2.08,12.23,8.33,3.83
(주)케이엔엔,058400,2019/12,10.93,2.75,3.09,1.58,11.43,7.05,3.9
(주)케이엔엔,058400,2020/12,-19.39,1.81,-23.82,1.74,10.8,6.96,2.92
(주)케이엔엔,058400,2021/12,0,0,0,0,14.15,7.65,4.14
(주)케이엔엔,058400,2022/12,1.51,0.66,-18.87,0.46,11.19,7.46,3.32
(주)케이엔제이,272110,2018/12,5.63,39.97,33.35,65.68,3.32,650.64,4
(주)케이엔제이,272110,2019/12,10.18,280.17,161.55,10.61,7.89,118.39,7.97
(주)케이엔제이,272110,2020/12,-24.36,-18.36,0,24.06,-11.67,231.85,-7.58
(주)케이엔제이,272110,2021/12,9.2,99.71,0,28.99,11.88,114.34,6.64
(주)케이엔제이,272110,2022/12,33.98,22.99,80.22,15.32,15.97,100.99,9.86
(주)케이엘넷,039420,2018/12,15.6,4.4,-31.31,6.08,4.01,18.53,4.14
(주)케이엘넷,039420,2019/12,-8.59,2.73,94.16,6.92,9.9,23.07,8.78
(주)케이엘넷,039420,2020/12,9.38,8.53,18.48,3.24,10.54,17.03,9.74
(주)케이엘넷,039420,2021/12,17.81,12.82,34.81,13.85,13.14,16.68,13.17
(주)케이엘넷,039420,2022/12,1.35,11.92,15.43,15.23,14.81,18.97,13.13
(주)케이엠,083550,2018/12,6.67,7.64,3.79,14.73,3.87,48.27,4.21
(주)케이엠,083550,2019/12,7.82,8.56,45.09,13.86,5.01,56.59,5.15
(주)케이엠,083550,2020/12,47.31,37.41,399.02,29.97,17.38,48.52,21.48
(주)케이엠,083550,2021/12,-23.77,9.03,-77.08,4.72,5.18,43.29,4.22
(주)케이엠,083550,2022/12,5.87,5.86,1.75,2.68,5.07,38.91,4.22
(주)케이엠더블유,032500,2018/12,45.43,68.05,0,28.19,-10.56,217.21,-12.85
(주)케이엠더블유,032500,2019/12,130.49,151.43,0,56.14,15.03,96.99,29.31
(주)케이엠더블유,032500,2020/12,-50.43,12.55,-74.05,-9.18,7.87,58.95,6.54
(주)케이엠더블유,032500,2021/12,-39.39,2.67,0,-5.52,-1.82,46.27,-0.99
(주)케이엠더블유,032500,2022/12,-12.53,-4.08,0,-5.61,-14.87,43.93,-7.49
(주)케이옥션,102370,2018/12,0,0,0,0,-3.25,256.01,-0.86
(주)케이옥션,102370,2019/12,38.18,11.58,0,-0.45,8.65,217.6,3.16
(주)케이옥션,102370,2020/12,-20.88,-7.59,0,-10.99,-8.63,205.92,-2.65
(주)케이옥션,102370,2021/12,58.31,192.67,0,28.17,27.4,33.97,12.39
(주)케이옥션,102370,2022/12,-27.63,77.64,-61.62,128.62,14.53,72.42,2.58
(주)케이지모빌리언스,046440,2018/12,18.96,3.94,-7.73,2.56,5.97,110.59,2.58
(주)케이지모빌리언스,046440,2019/12,-5.3,5.52,41.8,-5.35,9.16,89.8,3.8
(주)케이지모빌리언스,046440,2020/12,39.99,17.78,25.26,4.34,8.35,70.74,4.88
(주)케이지모빌리언스,046440,2021/12,13.91,7.93,29.38,4.46,9.59,65.52,6.11
(주)케이지모빌리언스,046440,2022/12,-9.9,7.33,-3.92,-3.47,9.74,49.87,5.57
(주)케이지이니시스,035600,2018/12,21.91,14.07,0,0.66,4.31,175.57,4.29
(주)케이지이니시스,035600,2019/12,3.4,16.94,41.85,37.08,6.28,235.68,5.43
(주)케이지이니시스,035600,2020/12,-15.26,23.44,-15.11,9.58,6.54,209.74,3.96
(주)케이지이니시스,035600,2021/12,24.91,16.47,13.4,2.11,6.14,178.68,4.39
(주)케이지이니시스,035600,2022/12,16.37,12.02,19.08,1.6,5.98,139.9,4.88
(주)케이티서브마린,060370,2018/12,,,,,,,
(주)케이티서브마린,060370,2019/12,,,,,,,
(주)케이티서브마린,060370,2020/12,,,,,,,
(주)케이티서브마린,060370,2021/12,,,,,,,
(주)케이티서브마린,060370,2022/12,,,,,,,
(주)케이티알파,036030,2018/12,,,,,,,
(주)케이티알파,036030,2019/12,,,,,,,
(주)케이티알파,036030,2020/12,,,,,,,
(주)케이티알파,036030,2021/12,,,,,,,
(주)케이티알파,036030,2022/12,,,,,,,
(주)케이프,064820,2018/12,10.44,7.56,224.16,67.7,1.64,1114.61,0.24
(주)케이프,064820,2019/12,38.03,6.48,177.16,-12.14,2.34,912.72,0.4
(주)케이프,064820,2020/12,19.55,13.65,37.33,6.72,2.84,875.52,0.59
(주)케이프,064820,2021/12,1.78,15.83,214.93,6.36,8.38,796.67,1.67
(주)케이프,064820,2022/12,42.56,-3.76,0,5.23,-0.09,884.54,-0.02
(주)케이피에스,256940,2018/12,0,0,0,0,16.75,23.66,17.81
(주)케이피에스,256940,2019/12,-65.07,-1.99,-105.09,1.11,-2.44,27.57,-0.9
(주)케이피에스,256940,2020/12,7.23,65.55,0,99.2,-16.74,51.17,-4.41
(주)케이피에스,256940,2021/12,-72,21.67,0,21.31,-380.95,53.4,-19.05
(주)케이피에스,256940,2022/12,243.08,-13.03,0,-8.4,-82.37,63.69,-13.46
(주)케이피에프,024880,2018/12,2.63,7.11,-27.18,-2.26,2.49,175.39,2.26
(주)케이피에프,024880,2019/12,0.33,9.07,-18.51,1.76,2.02,156.94,1.85
(주)케이피에프,024880,2020/12,-11.01,-8.68,0,-8.95,-1.75,156.17,-1.48
(주)케이피에프,024880,2021/12,56.03,4.42,0,64.27,-1.65,248.7,-1.72
(주)케이피에프,024880,2022/12,56.77,22.28,0,7.07,2.26,215.5,2.88
(주)케이피엠테크,042040,2018/12,1.7,66.42,0,63.53,110.95,45.63,20.42
(주)케이피엠테크,042040,2019/12,-39.99,-15.84,-199.04,-18.6,-199.38,51.76,-19.56
(주)케이피엠테크,042040,2020/12,30.57,19.73,0,4,-42.58,33.07,-5.96
(주)케이피엠테크,042040,2021/12,55.19,-25.44,0,-21.97,-116.71,40.22,-27.93
(주)케이피엠테크,042040,2022/12,14.95,4.27,0,-2.18,-29.19,32.18,-9.26
(주)케이피티유,054410,2018/12,-4.84,1.15,-46.1,-3.94,8.99,103.8,3.38
(주)케이피티유,054410,2019/12,,,,,,,
(주)케이피티유,054410,2020/12,,,,,,,
(주)케이피티유,054410,2021/12,,,,,,,
(주)케이피티유,054410,2022/12,,,,,,,
(주)케일럼,258610,2018/12,0,0,0,0,11.95,117.73,5.21
(주)케일럼,258610,2019/12,-12.97,36.82,-141.71,-9.8,-5.82,46.9,-2.32
(주)케일럼,258610,2020/12,-43.87,34.02,0,175.68,-76.41,120.95,-9.61
(주)케일럼,258610,2021/12,0,0,0,0,-47.41,49.43,-26.58
(주)케일럼,258610,2022/12,62.51,2.96,0,36.54,-25.22,109.55,-19.43
(주)켐온,217600,2018/12,,,,,,,
(주)켐온,217600,2019/12,,,,,,,
(주)켐온,217600,2020/12,,,,,,,
(주)켐온,217600,2021/12,,,,,,,
(주)켐트로닉스,089010,2018/12,15.23,4.75,0,4.94,0.34,194.06,0.51
(주)켐트로닉스,089010,2019/12,19.6,23.33,1413.08,27,4.11,195.99,6.31
(주)켐트로닉스,089010,2020/12,31.36,17.38,5.37,25.32,3.39,211.82,5.43
(주)켐트로닉스,089010,2021/12,6.29,23.8,67.41,14.67,5.06,191.07,7.21
(주)켐트로닉스,089010,2022/12,10.22,2.47,-78.93,11.1,0.99,215.38,1.38
(주)켐트로스,220260,2018/12,,,,,,,
(주)켐트로스,220260,2019/12,,,,,,,
(주)켐트로스,220260,2020/12,,,,,,,
(주)켐트로스,220260,2021/12,,,,,,,
(주)켐트로스,220260,2022/12,,,,,,,
(주)코난테크놀로지,402030,2020/12,,,,,,,
(주)코난테크놀로지,402030,2021/12,,,,,,,
(주)코난테크놀로지,402030,2022/12,,,,,,,
(주)코너스톤네트웍스,033110,2018/12,124.82,24.28,0,30.18,-77.64,95.57,-14.42
(주)코너스톤네트웍스,033110,2019/12,52.83,41.54,0,47.28,-383.08,117.82,-77.76
(주)코너스톤네트웍스,033110,2020/12,-61.32,-96.93,0,-50.57,-712.56,3229.9,-62.86
(주)코다코,046070,2018/12,-3.44,-22.49,0,-5.69,-9.58,343.73,-6.11
(주)코다코,046070,2019/12,-13.64,-63.72,0,-16.13,-10.49,986.44,-6.48
(주)코다코,046070,2020/12,-11.98,-42.64,0,-0.84,-9.27,1813.42,-5.54
(주)코다코,046070,2021/12,27.92,36.24,0,11.21,2.49,1406.76,1.81
(주)코다코,046070,2022/12,23.15,-50.46,0,24.68,-5.8,3379.03,-4.39
(주)코데즈컴바인,047770,2018/12,38.19,23.83,62.79,103.96,12.02,81.58,7.35
(주)코데즈컴바인,047770,2019/12,22.06,19.7,96.46,11.22,19.28,68.96,10.15
(주)코데즈컴바인,047770,2020/12,-9.3,9.73,-17.51,5.95,17.41,57.96,7.67
(주)코데즈컴바인,047770,2021/12,17.79,14.43,17.64,5.82,17.32,47.01,8.48
(주)코데즈컴바인,047770,2022/12,2.06,14.55,14.69,4.67,19.54,35.01,9.28
(주)코디,080530,2018/12,65.24,45.09,0,92.83,-58.38,156.92,-19.01
(주)코디,080530,2019/12,143.31,-11.86,0,-7.35,-14.29,172.61,-8.93
(주)코디,080530,2020/12,19.24,28.43,0,-4.92,-5.18,99.37,-4.12
(주)코디,080530,2021/12,-6.86,1.33,0,-4.93,-13.39,87.06,-10.41
(주)코디,080530,2022/12,0.8,-35.27,0,-13.23,-24.17,150.74,-20.82
(주)코렌텍,104540,2018/12,-11.74,-55.66,0,-36.11,-89.1,166.79,-36.11
(주)코렌텍,104540,2019/12,20.31,24.3,0,-2.31,6.23,109.69,3.94
(주)코렌텍,104540,2020/12,0.76,55,-37.17,53.15,3.89,107.18,1.98
(주)코렌텍,104540,2021/12,10.21,22.04,-51.47,23.67,1.71,109.95,0.71
(주)코렌텍,104540,2022/12,43.2,16.09,133.12,44.5,4.15,128.31,1.82
(주)코리아나화장품,027050,2018/12,3.6,0.38,-4.63,1.25,1.43,57.94,1.36
(주)코리아나화장품,027050,2019/12,1.27,0.01,-65.82,-0.26,0.44,57.71,0.42
(주)코리아나화장품,027050,2020/12,-26.06,0.49,0,-6.64,-0.62,46.55,-0.46
(주)코리아나화장품,027050,2021/12,0.45,6.42,0,-0.59,3.8,36.86,2.9
(주)코리아나화장품,027050,2022/12,-7.65,-0.21,-54.38,-7.02,1.87,27.53,1.37
(주)코리아센터,290510,2018/12,42.44,202,-3.45,155.34,2.57,96.33,2.65
(주)코리아센터,290510,2019/12,32.6,47.24,34.41,30.36,2.79,74.05,2.3
(주)코리아센터,290510,2020/12,20.48,18.23,148.65,17.92,5.33,73.28,4.3
(주)코리아센터,290510,2021/12,12.02,30.97,-40.24,20.07,3.29,57.88,2.5
(주)코맥스,036690,2018/12,3.01,4.04,-58.77,0.54,2.09,59.07,2.87
(주)코맥스,036690,2019/12,-0.9,4.95,27.36,4.49,2.73,58.27,3.62
(주)코맥스,036690,2020/12,-8.88,2.48,-35.83,4.78,1.89,61.86,2.19
(주)코맥스,036690,2021/12,8.46,-23.73,0,1.18,-9.99,114.34,-12.17
(주)코맥스,036690,2022/12,10.3,-11.03,0,-18.32,-3.35,96.02,-4.93
(주)코메론,049430,2018/12,0.43,7.61,28.84,2.44,17.81,11,8.69
(주)코메론,049430,2019/12,-3.08,9.39,16.84,7.88,21.47,9.47,9.65
(주)코메론,049430,2020/12,-0.28,5.97,-15.33,6.11,18.25,9.53,7.65
(주)코메론,049430,2021/12,17.12,21.98,63.37,22.47,25.63,9.73,10.99
(주)코메론,049430,2022/12,6.29,7.12,-19.68,3.94,19.12,6.79,7.76
(주)코미코,183300,2018/12,33.19,34.89,59.06,92.21,18.18,133.47,17.12
(주)코미코,183300,2019/12,4.14,22.97,-25.23,25.51,13.15,139.15,8.7
(주)코미코,183300,2020/12,15.78,40.05,1.07,7.88,11.61,85.89,7.68
(주)코미코,183300,2021/12,27.99,37.02,111.4,19.36,18.34,69.39,13.64
(주)코미코,183300,2022/12,12.19,16.06,-10.99,3.11,14.55,50.5,10.99
(주)코미팜,041960,2018/12,-4.49,-7.78,0,-6.27,-44.32,42.78,-10.73
(주)코미팜,041960,2019/12,1.42,-21.54,0,-10.19,-65.56,64.96,-17.52
(주)코미팜,041960,2020/12,4.71,4.09,0,-2.97,-10.65,56.1,-3.2
(주)코미팜,041960,2021/12,-3.53,-12.87,0,-5.46,-16.55,59.19,-5
(주)코미팜,041960,2022/12,11.03,-8.77,0,-3.05,-18.79,70.23,-6.59
(주)코세스,089890,2018/12,,,,,,,
(주)코세스,089890,2019/12,,,,,,,
(주)코세스,089890,2020/12,,,,,,,
(주)코세스,089890,2021/12,,,,,,,
(주)코세스,089890,2022/12,,,,,,,
(주)코센,009730,2018/12,-4.51,-24.32,-338.27,-2.77,-18.89,150.97,-18.32
(주)코센,009730,2019/12,6.57,-85.52,0,51.51,-97.42,2526.43,-81.25
(주)코센,009730,2020/12,-35.45,531.55,0,-36.61,-65.07,163.62,-35.59
(주)코센,009730,2021/12,21.22,-69.28,0,-31.65,-5.51,486.44,-5.59
(주)코센,009730,2022/12,46.07,348.87,0,24.77,4.38,63,7.11
(주)코스나인,082660,2018/12,-52.82,-77.82,0,-56.23,-56.84,483.7,-37.94
(주)코스나인,082660,2019/12,,,,,,,
(주)코스나인,082660,2020/12,0,0,0,0,-54.58,267.44,-16.43
(주)코스나인,082660,2021/12,-40.31,26.66,0,-25.31,-126.19,116.9,-25.96
(주)코스나인,082660,2022/12,-28.27,-2.7,0,-7.65,-119.67,105.88,-21.47
(주)코스메카코리아,241710,2018/12,66.34,10.14,-9.68,108.55,3.02,83.57,3.93
(주)코스메카코리아,241710,2019/12,14.42,2.19,-45.77,11.39,1.16,103.53,1.21
(주)코스메카코리아,241710,2020/12,-2.29,1.6,-46.12,2.3,1.01,108.02,0.96
(주)코스메카코리아,241710,2021/12,16.93,9.63,239.62,9.08,4.28,99.44,4.52
(주)코스메카코리아,241710,2022/12,0.74,3.1,-70.17,0.3,1.5,89.72,1.53
(주)코스온,069110,2018/12,9.81,53.99,-283.59,58.82,-0.9,97.01,-0.55
(주)코스온,069110,2019/12,-0.97,-2.83,0,8.36,-4.73,122.33,-2.24
(주)코스온,069110,2020/12,-15.92,-15.89,0,-17.36,-38.75,119.94,-16.25
(주)코스온,069110,2021/12,-65.59,-78.36,0,-33.2,-234.68,556.47,-44.87
(주)코스온,069110,2022/12,-66.45,-346.21,0,-45.69,-634.92,0,-65.89
(주)코썬바이오,204990,2018/12,-62.82,-52.44,0,-48.83,-624.9,20.7,-61.59
(주)코썬바이오,204990,2019/12,-71.74,-90.99,0,-77.38,-1859.15,203.18,-125.28
(주)코아시아,045970,2018/12,-10.81,-11.41,-556.2,-1.1,-4.76,136.33,-5.47
(주)코아시아,045970,2019/12,15.99,24.3,0,-0.36,2.8,129.23,3.76
(주)코아시아,045970,2020/12,13.56,-5.29,0,-2.61,-1.84,138.3,-2.84
(주)코아시아,045970,2021/12,-23.61,-8.6,0,28.39,-2.9,119.67,-3.05
(주)코아시아,045970,2022/12,20.75,-44.45,0,0.6,-6.66,151.55,-7.48
(주)코아시아옵틱스,196450,2018/12,-36.38,-14.2,0,-16,-105.85,46.79,-15.24
(주)코아시아옵틱스,196450,2019/12,851.55,92.89,0,99.07,6.62,51.24,6.65
(주)코아시아옵틱스,196450,2020/12,-9.08,-21.17,-409.62,-17.23,-22.83,58.76,-17.12
(주)코아시아옵틱스,196450,2021/12,0,0,0,0,-7.82,81.36,-7.05
(주)코아시아옵틱스,196450,2022/12,113.7,-0.52,0,-9,-1.33,122.47,-2.69
(주)코엔텍,029960,2018/12,17.93,18.42,52.49,13.66,33.9,32.05,13.27
(주)코엔텍,029960,2019/12,,,,,,,
(주)코엔텍,029960,2020/12,,,,,,,
(주)코엔텍,029960,2021/12,,,,,,,
(주)코엔텍,029960,2022/12,,,,,,,
(주)코윈테크,282880,2018/12,,,,,,,
(주)코윈테크,282880,2019/12,0,0,0,0,18.81,11.42,14.87
(주)코윈테크,282880,2020/12,-50.22,-3.86,-85.14,10.47,5.61,28.03,2.1
(주)코윈테크,282880,2021/12,134.48,5.02,119.16,46.46,6.91,57.7,4.69
(주)코윈테크,282880,2022/12,89.14,20.2,-11.38,84.43,4.95,84.15,3.75
(주)코이즈,121850,2018/12,-27.44,-31.17,0,1.69,-41.66,199.41,-17.32
(주)코이즈,121850,2019/12,85.22,17.52,0,-11.52,-2.8,125.42,-2.27
(주)코이즈,121850,2020/12,4.2,-14.3,0,-1.52,-7.22,159.03,-6.54
(주)코이즈,121850,2021/12,-56.2,-71.12,0,-34.76,-82.54,485.24,-39.96
(주)코이즈,121850,2022/12,-40.06,324.5,0,53.45,-92.54,111.55,-26.83
(주)코콤,015710,2018/12,14.34,10.56,29.38,14.53,8.48,30.54,10.04
(주)코콤,015710,2019/12,-18.16,4.24,-40.77,-0.13,6.14,25.06,5.57
(주)코콤,015710,2020/12,-11.18,3.9,-11.44,2.61,6.12,23.51,4.87
(주)코콤,015710,2021/12,0,0,0,0,4.65,26.58,2.74
(주)코콤,015710,2022/12,2.83,-3.28,0,-5.11,-2.78,24.19,-1.72
(주)코텍,052330,2018/12,,,,,,,
(주)코텍,052330,2019/12,0,0,0,0,10.78,11.06,8.71
(주)코텍,052330,2020/12,-34.61,-5.68,-127.67,-8.34,-4.58,7.93,-2.52
(주)코텍,052330,2021/12,0,0,0,0,-6.31,21.35,-3.83
(주)코텍,052330,2022/12,101.29,11.1,0,34.63,6.78,38.05,7.07
(주)코퍼스코리아,322780,2019/12,,,,,,,
(주)코퍼스코리아,322780,2020/12,0,0,0,0,9.79,32.01,4.21
(주)코퍼스코리아,322780,2021/12,56.37,28.04,281.58,115.9,23.9,122.59,10.18
(주)코퍼스코리아,322780,2022/12,-13.56,-2.52,0,29.06,-4.89,194.7,-1.15
(주)쿠첸,225650,2018/12,,,,,,,
(주)쿠콘,294570,2018/12,,,,,,,
(주)쿠콘,294570,2019/12,0,0,0,0,22.2,163.67,9.4
(주)쿠콘,294570,2020/12,24.56,80.04,105.12,45.71,36.78,113.51,15.78
(주)쿠콘,294570,2021/12,19.6,95,-62.62,42.23,11.65,55.77,4.16
(주)쿠콘,294570,2022/12,5.01,0.08,-48.06,-9.79,5.87,40.8,1.97
(주)퀀타매트릭스,317690,2018/12,,,,,,,
(주)퀀타매트릭스,317690,2019/12,855.21,0,0,4.59,-7864.48,13.36,-196.57
(주)퀀타매트릭스,317690,2020/12,108.2,96.04,0,85.45,-867.72,7.24,-30.94
(주)퀀타매트릭스,317690,2021/12,-67.46,1.73,0,3.6,-3295.13,9.21,-28.91
(주)퀀타매트릭스,317690,2022/12,133.9,-31.7,0,-28.49,-1495.97,14.34,-35.18
(주)큐라클,365270,2019/12,,,,,,,
(주)큐라클,365270,2020/12,,,,,,,
(주)큐라클,365270,2021/12,,,,,,,
(주)큐라클,365270,2022/12,,,,,,,
(주)큐로컴,040350,2018/12,9.71,-13.96,0,-20.1,-208.56,54.94,-27.41
(주)큐로컴,040350,2019/12,8.17,-26.67,0,2.72,-164.07,156.94,-25.91
(주)큐로컴,040350,2020/12,-34.79,12.05,0,-14.25,-167.74,67.89,-18.35
(주)큐로컴,040350,2021/12,-12.02,-9.47,0,-6.01,-190.57,61.01,-20.48
(주)큐로컴,040350,2022/12,13.27,-19.22,0,-10.01,-133.53,90.98,-17.66
(주)큐로홀딩스,051780,2018/12,64.2,-30.4,0,-5.89,-48.73,127.33,-23.08
(주)큐로홀딩스,051780,2019/12,2.12,26.04,0,-4.64,-35.43,95.16,-18.09
(주)큐로홀딩스,051780,2020/12,32.6,58.17,0,22.32,-33.87,62.9,-21.13
(주)큐로홀딩스,051780,2021/12,0,0,0,0,-3.9,71.86,-3.5
(주)큐로홀딩스,051780,2022/12,10.71,-2.08,0,17.85,-7.25,120.05,-6.62
(주)큐리언트,115180,2018/12,,,,,,,
(주)큐리언트,115180,2019/12,,,,,,,
(주)큐리언트,115180,2020/12,0,225.5,0,196.44,0,6.76,-51.09
(주)큐리언트,115180,2021/12,0,0,0,0,-484.68,6.56,-41.1
(주)큐리언트,115180,2022/12,73.33,-40.01,0,-33.34,-320.22,9.32,-56.48
(주)큐브엔터테인먼트,182360,2018/12,41.13,5.93,0,30.24,3.2,72.38,4.32
(주)큐브엔터테인먼트,182360,2019/12,-13.44,5.33,-10.45,11.01,3.31,81.67,3.24
(주)큐브엔터테인먼트,182360,2020/12,23.83,107.99,0,83.89,-1.69,58.13,-1.37
(주)큐브엔터테인먼트,182360,2021/12,94.77,-2.33,0,3.2,-3.97,65.13,-4.78
(주)큐브엔터테인먼트,182360,2022/12,67.68,7.26,0,74.4,5.06,169.51,7.33
(주)큐에스아이,066310,2018/12,-16.81,-2.06,-147.03,-1.83,-1.88,4.93,-0.65
(주)큐에스아이,066310,2019/12,20.48,5.85,0,8.23,4.87,7.29,1.96
(주)큐에스아이,066310,2020/12,1.43,0.26,-87.7,27.43,0.59,36.36,0.2
(주)큐에스아이,066310,2021/12,27.72,35.26,1047.42,8.52,5.31,9.4,2.01
(주)큐에스아이,066310,2022/12,-22.74,9.97,349.65,6.37,30.87,5.81,8.4
(주)크레버스,096240,2018/12,3.61,10.67,88.43,14.22,6.66,86.35,6.52
(주)크레버스,096240,2019/12,14.59,-0.66,10.17,16.28,6.4,120.95,6.23
(주)크레버스,096240,2020/12,2.88,22.32,-15.32,8.39,4.8,102.83,4.29
(주)크레버스,096240,2021/12,17.06,3.19,135.32,9.66,8.8,123.09,8.43
(주)크레버스,096240,2022/12,7.95,-45.47,-68.91,-2.48,2.12,377.79,2.13
(주)크리스에프앤씨,110790,2018/12,-8.24,68.25,0.65,28.93,12.8,32.81,13.67
(주)크리스에프앤씨,110790,2019/12,0.61,5.93,-26.53,1.91,9.57,27.78,9.04
(주)크리스에프앤씨,110790,2020/12,12.71,10.71,55.75,13.09,13.21,30.57,13.07
(주)크리스에프앤씨,110790,2021/12,28.56,27.46,76.6,35.95,18.12,39.32,18.42
(주)크리스에프앤씨,110790,2022/12,1.32,3.37,-60.9,41.04,6.92,90.29,5.13
(주)크린앤사이언스,045520,2018/12,23.51,15.51,45.4,23.86,7.19,121.54,9.32
(주)크린앤사이언스,045520,2019/12,24.23,15,18.46,42.54,6.86,174.6,8.23
(주)크린앤사이언스,045520,2020/12,27.19,26.23,64.85,21.71,8.89,164.76,10.41
(주)크린앤사이언스,045520,2021/12,0,0,0,0,-5.96,172.58,-6.16
(주)크린앤사이언스,045520,2022/12,-29.28,-37.08,0,-19.72,-18.95,247.77,-15.36
(주)클라우드에어,036170,2018/12,-13.14,9.94,0,17.13,-16.22,47.07,-2.26
(주)클라우드에어,036170,2019/12,-6.41,16.54,0,-8.26,-102.11,15.78,-12.89
(주)클라우드에어,036170,2020/12,0.63,-4.58,0,2.91,-85.2,24.87,-11.15
(주)클라우드에어,036170,2021/12,16.83,24.76,0,2.61,9.57,2.7,1.42
(주)클라우드에어,036170,2022/12,-15.39,5.27,175.18,4.96,31.14,2.4,3.78
(주)클래시스,214150,2018/12,36.18,45.46,0,19.82,31.3,48.26,21.41
(주)클래시스,214150,2019/12,70.87,72.24,124.69,50.19,41.16,29.28,35.28
(주)클래시스,214150,2020/12,-5.76,40.77,14.29,21,49.91,11.13,30.39
(주)클래시스,214150,2021/12,31.57,32.31,14.78,57.34,43.54,32.14,24.76
(주)클래시스,214150,2022/12,40.96,40.19,72.08,53.16,53.16,44.37,27.52
(주)클리노믹스,352770,2019/12,,,,,,,
(주)클리노믹스,352770,2020/12,0,0,0,0,-133.88,9.62,-30.04
(주)클리노믹스,352770,2021/12,464.42,46.83,0,134.43,28.6,75.02,21.66
(주)클리노믹스,352770,2022/12,-58.35,-9.68,0,-5.35,-44.34,82.54,-10.25
(주)클리오,237880,2018/12,-3.25,-2.45,-87.45,-19.06,0.53,33.6,0.47
(주)클리오,237880,2019/12,33.62,2.95,195.48,25.5,1.18,62.87,1.38
(주)클리오,237880,2020/12,-12.85,5.35,225.78,-9.15,4.39,40.47,4.24
(주)클리오,237880,2021/12,6.66,9.37,-3.32,8.94,3.98,39.91,4.13
(주)클리오,237880,2022/12,17.06,13.72,9.3,4.12,3.72,28.11,4.24
(주)키이스트,054780,2018/12,-2.29,5.87,0,-3.54,-8.13,33.52,-8.07
(주)키이스트,054780,2019/12,-3.36,-15.02,0,5.65,-10.69,59.32,-10.16
(주)키이스트,054780,2020/12,-52.01,-4.45,0,-35.34,18.16,68.33,9.79
(주)키이스트,054780,2021/12,-3.29,9.66,0,-9.28,-0.51,39.26,-0.35
(주)키이스트,054780,2022/12,,,,,,,
(주)타이거일렉,219130,2018/12,,,,,,,
(주)타이거일렉,219130,2019/12,,,,,,,
(주)타이거일렉,219130,2020/12,,,,,,,
(주)타이거일렉,219130,2021/12,,,,,,,
(주)타이거일렉,219130,2022/12,,,,,,,
(주)탑머티리얼,360070,2019/12,,,,,,,
(주)탑머티리얼,360070,2021/12,,,,,,,
(주)탑머티리얼,360070,2022/12,,,,,,,
(주)탑엔지니어링,065130,2018/12,421.19,9.2,22.84,20.42,3.54,83.28,6.37
(주)탑엔지니어링,065130,2019/12,42.32,23.21,115.3,7.02,5.04,59.6,11.41
(주)탑엔지니어링,065130,2020/12,-9.17,-2.09,0,3.82,-2.2,77.01,-4.3
(주)탑엔지니어링,065130,2021/12,-8.54,-8.42,0,1.72,-2.32,89.39,-4.04
