일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-08-02,파이낸셜뉴스,"文, 파란 셔츠에 선글라스 쓰고 제주공항에..귀향 후 첫 휴가","제주,문재인,제주공항,경남,여름휴가,분들,부산발,오영훈,대한항공,양산시,체크무늬,페이스북,1주일,변지철,며칠간,항공편,평산마을,김정숙,대통령,여름,귀향,휴가,이날,예정",http://www.fnnews.com/news/202208020831356327
2022-08-02,중앙일보,"""휴가간다, 시위에 참고하라""던 文 평산마을 욕설 사라졌다","평산마을,제주,부산발,대한항공,경남,분들,4곳,양산시,며칠간,확성기,김정숙,한미,항공편,제주공항,페이스북,일주일,양산경찰서,한미자유,맞불,일주일간,문재인",https://www.joongang.co.kr/article/25091433
2022-08-02,헤럴드경제,文 여름휴가 소식에 집회 멈춘 평산마을 일주일 ‘평온’,"평산마을,제주,일주일,부산발,대한항공,분들,여름휴가,경남,4곳,며칠간,양산시,확성기,김정숙,반팔,한미,항공편,제주공항,휴지기,양산경찰서",http://biz.heraldcorp.com/view.php?ud=20220802000295
2022-08-02,디지털타임스,"文, 파란색 셔츠 입고 선글라스낀 `공항룩` 4년 만의 첫 휴가 포착","제주,평산마을,경남,양산시,여름휴가,4곳,부산발,대한항공,분들,줄무늬,오영훈,코로나19,문재인,며칠간",http://www.dt.co.kr/contents.html?article_no=2022080202109919036003&ref=jeadan
2022-08-03,서울신문,아쿠아슈즈 신은 文 래쉬가드 김정숙 여사 제주서 물놀이 포착,"비서관,제주도,래쉬가드,물놀이,김정숙,물놀,탁현민,대한항공,청와대,부산발,온라인,제주,페이스북,수상놀이기구,수상놀이,목격자,반바지,제주공항,항공편,아쿠아슈즈,일주일간,여름휴가,가족들,슈즈,만족감,휴가지,클리앙,해변가,문재인,서귀포시,해수욕,해수욕장,대통령,여사,휴가",http://www.seoul.co.kr/news/newsView.php?id=20220803500077
2022-08-03,디지털타임스,항공권 최대 20% DC 현대카드 캐시백 이벤트,"현대카드,캐시백,대한항공,국제선,롯데면세점,결제금액,m포인트,항공권,20만,더현대트레블,시그니엘,베스트샵,가전제품,듀티프리,롯데,던킨도너츠,파리바게뜨,미스터피자,3000장,아이패드,도미노피자,뚜레쥬르,디자,온라인,디지털프라자,숙박권,홈페이지",http://www.dt.co.kr/contents.html?article_no=2022080302109963076001&ref=jeadan
2022-08-03,헤럴드경제,"""탁현민도 함께"" 문재인 부부 제주 해수욕장 포착","제주,반바지,경남,문재인,비서관,김정숙,해수욕장,분들,청와대,부산발,대한항공,양산시,검은색,주황색,오영훈,탁현민,며칠간,반팔,물놀,반팔셔츠,항공편,페이스북,제주공항,슈즈,온라인,평산마을",http://biz.heraldcorp.com/view.php?ud=20220803000005
2022-08-03,아시아경제,제주 휴가 떠난 文부부 선글라스 반바지 차림으로 해수욕장서 포착,"제주,여름휴가,비서관,반바지,김정숙,부산발,대한항공,평산마을,검은색,분들,경남,1주일,오영훈,온라인,해수욕장,제주공항,지인들,양산,항공편,양산시,슈즈,래시,반팔,물놀이,월요일,탁현민,목격담,문재인,대통령,사진,부부",https://view.asiae.co.kr/article/2022080307441827435
2022-08-03,대전일보,제주 해수욕장 찾은 文부부 '文의 남자' 탁현민 함께,"제주,비서관,문재인,반바지,청와대,경남,탁현민,해수욕장,김정숙,부산발,대한항공,양산시,검은색,분들,주황색,오영훈,올레길,온라인,며칠간",http://www.daejonilbo.com/news/articleView.html?idxno=2016755
2022-08-03,동아일보,"제주 휴가 文부부, 해수욕장서 포착 탁현민도 동행","제주,비서관,양산,페이스북,탁현민,물놀이,제주공항,여름휴가,오영훈,해수욕장,청와대,부산발,대한항공,분들,경남,시민들,분경,래시,항공편,지인들,온라인,고성,아쿠아슈즈,평산마을,사진들,래시가드,제주살이,목격담,일주일간,옷차림,문재인",https://www.donga.com/news/article/all/20220803/114784548/2
2022-08-03,부산일보,제주 해수욕장서 '물놀이 패션'으로 포착된 문 전 대통령 부부 탁현민도 동행,"제주,비서관,해수욕장,탁현민,반바지,페이스북,청와대,온라인,대한항공,검은색,분들,주황색,부산발,오영훈,문재인,지인들,해수욕,제주공항,여름휴가,물놀,슈즈,사진들,항공편,일행들,래시,일주일간,물놀이,목격담,흰수염,양산,제주살이,옷차림",http://www.busan.com/view/busan/view.php?code=2022080309081489648
2022-08-03,헤럴드경제,"현대카드, 여행 쇼핑 등 8월 할인 캐시백 이벤트 진행","현대카드,온라인,대한항공,캐시백,국제선,m포인트,베스트샵,홈페이지,쇼핑몰,5만,롯데면세점,20만,시그니엘,파리바게뜨,뚜레쥬르,온라인쇼핑",http://biz.heraldcorp.com/view.php?ud=20220803000157
2022-08-03,머니투데이,"항공권 최대 20% 할인 현대카드, 8월 할인 캐시백 이벤트","현대카드,온라인,대한항공,캐시백,m포인트,국제선,롯데,뚜레쥬르,롯데면세점,5만,결제금액,20만,롯데홈쇼핑,할인혜택,항공권,시그니엘,베스트샵,더현대트레블,파리바게뜨",http://news.moneytoday.co.kr/view/mtview.php?no=2022080309052366642&type=2
2022-08-04,국민일보,중국 '대만포위' 훈련에 대만행 직항편 취소,"대만행,대만,아시아나항공,펠로시,대한항공,인천,직항편,중국,군사훈련,우리나라,하원의장,맞대응,대만포위,국적기,시간date,출발,취소,예정,운항,직항,노선,훈련,업계,군사,예고,하원,주변,예상",https://news.kmib.co.kr/article/view.asp?arcid=0017343685&code=61121111&cp=kd
2022-08-04,중앙일보,대만 주변에 미사일 쏘는 中 국내 항공사들 대만 노선 취소,"대만,중국,항공편,항공기,관계자,군사훈련,항공사,아시아나항공,대한항공,인천,수수료,대만섬,비운항,미국,낸시",https://www.joongang.co.kr/article/25092105
2022-08-04,디지털타임스,"대한항공, 2분기 영업익 7359억 지난해 대비 274%↑","코로나,대한항공,7359억,우크라이나,영업이익,영업익,반도체,중국,공급망,자동차,키트,장기화,고환율,4504억,화물사업,8742억",http://www.dt.co.kr/contents.html?article_no=2022080402109932031005&ref=jeadan
2022-08-04,KBS,중국 군사훈련에 여객기 선박 운항 차질,"타이완,중국,군사훈련,아시아나항공,대한항공,항공사,항공기,국토부,100여,아시아나,인천,직항편,선사들,영상편집,항행안전주의보,주의보,수수료,국토교통부,화물선",https://news.kbs.co.kr/news/view.do?ncd=5525498&amp;ref=DA
2022-08-04,한겨레,"대한항공, 화물 선전 여객 회복 양날개로 2분기 ‘깜짝 실적’","대한항공,코로나19,영업이익,공급망,해외여행,3조,중국,순이익,감염병,풍토병,여객기,4504억,우크라이나,자동차,당기순이익,엔데믹",http://www.hani.co.kr/arti/economy/consumer/1053542.html
2022-08-04,YTN,中 군사훈련에 국적 항공기 운항 차질...100여 편 영향,"타이완,중국,100여,아시아나,항공사,항공기,우리나라,미국,펠로시,비행금지구역,직항편,국토교통부,군사훈련,수수료,교통부,대한항공,하원의장,현실화,인천,맞대응,일요일,ytn,시간date,운항,정오",https://www.ytn.co.kr/_ln/0102_202208041654209609
2022-08-04,매일경제,"대한항공, 2분기 영업이익 7359억원 전년比 274%↑","코로나19,대한항공,7359억,여객기,화물사업,영업이익,장기화,우크라이나,순이익,당기순이익,러시아,반도체,4504억,중국,만큼,자동차",http://news.mk.co.kr/newsRead.php?no=688153&year=2022
2022-08-04,한국일보,"대한항공 아시아나, 中 군사훈련에 대만행 직항편 운항 취소","대만,대만행,중국,대한항공,아시아나항공,직항편,인천,관계자,업체들,항공사,lcc,홍콩행",https://hankookilbo.com/News/Read/A2022080418020001129
2022-08-04,경향신문,중 ‘대만 포위 훈련’에 인천-대만 직항편 줄줄이 취소 조정,"대만,인천,대한항공,중국,항공편,미국,직항편,아시아나항공,마닐라,항공기,관계자,군사훈련,아틀라스,펠로시",https://www.khan.co.kr/economy/economy-general/article/202208042126011
2022-08-04,KBS,중국 군사훈련에 여객기 운항 비상 내일 타이완 직항 결항,"타이완,아시아나항공,중국,타이페이,항공사,대한항공,200여,화물선,직항편,계현우,해협내,여객기,관계자,군사훈련,유지영",https://news.kbs.co.kr/news/view.do?ncd=5525905&amp;ref=DA
2022-08-04,매일경제,中 군사 위협 인천 대만 직항편 취소,"대만,직항편,대한항공,항공사,인천,중국,항공편,첫날,군사훈련,미국,펠로시,만큼,한국,승객들,시간date,중화항공,하원의장,항공업,화물기,타오위안",http://news.mk.co.kr/newsRead.php?no=688991&year=2022
2022-08-04,YTN,中 군사훈련에 국적 항공기 운항 차질...100여 편 영향,"타이완,아시아나항공,중국,항공사,항공기,100여,대한항공,펠로시,아시아나,인천,미국,낸시,이동우,하원의장,군사훈련,비행금지구역",https://www.ytn.co.kr/_ln/0102_202208042201484310
2022-08-04,서울신문,中 ‘대만포위’ 훈련 대만 직항편 취소 조정 잇따라,"대만,항공편,중국,인천,대한항공,아시아나항공,직항편,군사훈련,항공사,늦춰,국토부,첫날,타오위안",http://www.seoul.co.kr/news/newsView.php?id=20220804500188
2022-08-04,SBS,타이완 노선 잇따라 결항 동남아는 항로 변경,"타이완,아시아나항공,항공편,중국,인천,국적기,아시아나,대한항공,제희원,무역상대국,일본,6위,고시보,중국군,상반기,이준봉,물류서비스실장,항공사들,항공사,방콕,푸껫,영상편집",https://news.sbs.co.kr/news/endPage.do?news_id=N1006848952&plink=ORI&cooper=ETC
2022-08-04,동아일보,"대한항공, 2년 반 만에 매출 3조 회복 “‘양’과 ‘질’ 둘 다 날았다”","코로나19,3조,대한항공,7359억,영업이익,여객기,7000억,중국,우크라이나",https://www.donga.com/news/article/all/20220804/114814472/1
2022-08-04,KBS,중국 군사훈련에 여객기 운항 비상 내일 타이완 직항 결항,"타이완,아시아나항공,중국,타이페이,항공사,대한항공,대만,관계자,200여,화물선,직항편,계현우,여객기,군사훈련,유지영",https://news.kbs.co.kr/news/view.do?ncd=5525564&amp;ref=DA
2022-08-04,부산일보,"국토부 “중국, 대만 공역 7일까지 비행금지 설정 국적기 434편 우회”","대만,중국,항공편,항공사,대한항공,마닐라,비행금지구역,나트랑,펠로시,항공고시보,항공사들,에어부산,아시아나,국토부,인천국제공항,교통량,군사훈련",http://www.busan.com/view/busan/view.php?code=2022080419052693113
2022-08-04,YTN,中 군사훈련에 국적 항공기 운항 차질...100여 편 영향,"타이완,아시아나항공,중국,항공사,항공기,100여,대한항공,펠로시,아시아나,인천,미국,낸시,이동우,하원의장,군사훈련,비행금지구역",https://www.ytn.co.kr/_ln/0102_202208041804290115
2022-08-04,KBS,중국 군사훈련에 여객기 선박 운항 차질,"타이완,항공기,중국,아시아나항공,항공사,군사훈련,국토부,100여,항공편,대한항공,타오위안,인천,선사들,영상편집,항행안전주의보,국토교통부,주의보,화물선들,시간date,화물선,교통부",https://news.kbs.co.kr/news/view.do?ncd=5525371&amp;ref=DA
2022-08-04,YTN,中 군사훈련에 타이완 직항편 차질...3시간 당겨 출발,"타이완,중국,아시아나항공,항공편,우리나라,미국,타오위안,펠로시,군사훈련,oz,인천,대한항공,하원의장,현실화,만큼,인천국제공항,항공사,출발시각,맞대응,사흘간,oz711편,oz712편,ytn,출발,훈련,운항,시각,결정,하루,차질",https://www.ytn.co.kr/_ln/0102_202208040705462701
2022-08-04,매일경제,"中, 대만포위 훈련 예고에 아시아나 직항편 3시간 당겨 운항","대만,아시아나항공,항공사,중국,군사훈련,항공편,첫날,대한항공,직항편,인천,일본,미국,한국시간,오키나와,펠로시,타오위안",http://news.mk.co.kr/newsRead.php?no=685232&year=2022
2022-08-04,조선일보,대한항공 2분기 실적 ‘순항’ 영업익 7359억원,"코로나,대한항공,공급망,7359억,영업익,전자설비,반도체,중국,매출액,장기화,자동차,3조,영업이익,우크라이나,확산세,회복세,8742억",https://www.chosun.com/economy/industry-company/2022/08/04/F6CWYBAWRBFBZFPKWP6H7LLLT4/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-08-04,조선일보,中 ‘대만포위’에 항공기 운항도 틀어졌다,"대만,아시아나항공,대한항공,중국,우리나라,미국,일본,펠로시,항공사들,오키나와,대만행,항공사,타오위안,6일",https://www.chosun.com/economy/industry-company/2022/08/04/RPHCQ7JI7JB3TD4VAFZM7WR5GA/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-08-04,매일경제,펠로시 대만방문 '후폭풍'...아시아나 5일 대만행 직항 항공편 취소,"대만,중국,항공편,항공사,아시아나항공,대한항공,우리나라,펠로시,전투기,대만행,직항편,군사훈련",http://www.mk.co.kr/economy/view/2022/687572
2022-08-04,아시아경제,中 '대만포위' 훈련에 아시아나항공 5일 대만 직항편 취소,"대만,아시아나항공,직항편,중국,인천,대한항공,첫날,군사훈련,항공편,미국,펠로시,타오위안,대만행,한국시간,항공사들,한국,승객들,하원의장,인천국제공항,월요일,항공사,맞대응",https://view.asiae.co.kr/article/2022080415100636363
2022-08-04,YTN,中 군사훈련에 국적 항공기 운항 차질...100여 편 영향,"타이완,중국,100여,항공기,우리나라,미국,인천,펠로시,비행금지구역,군사훈련,국토교통부,비행시간,아시아나,현실화,하원의장,교통부,항공사,한국시각,한국,항공편,맞대응,일요일,대한항공,시간date,직항편",https://www.ytn.co.kr/_ln/0102_202208041516470786
2022-08-05,중앙일보,中 ‘대만포위’ 훈련에 여객기 운항 비상 대만 직항편 취소,"대만,항공편,아시아나항공,인천,직항편,군사훈련,중국,타오위안,승객들,대한항공,항공사,미국,펠로시,여객선,한국시간,만큼,여객기,인천공항,맞대응,하원의장,항공업,월요일",https://www.joongang.co.kr/article/25092306
2022-08-05,아시아경제,대한항공 아시아나 6일도 대만행 직항 노선 취소,"대만,항공편,대한항공,중국,군사훈련,직항편,미국,펠로시,만큼,대만행,항공업,하원의장,아시아나항공,항공사,아시아나,고객들,맞대응,인천,시간date,운항,취소,노선,직항,훈련,예정,여파,조정,이날,군사,스케줄",https://view.asiae.co.kr/article/2022080514380531624
2022-08-05,조선일보,‘중국 대만봉쇄 군사훈련’에 항공사들 항로 변경 운항 취소,"대만,항공편,중국,항공기,로이터,일본,타이베이,러시아,대한항공,홍콩,군사훈련,낸시,서울,항공사,대만봉쇄,일본항공,페덱스,동북아시아,동남아시아,아프가니스탄",https://www.chosun.com/international/international_general/2022/08/05/T6C76UFISRGKJBG22GCNESDQW4/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-08-05,파이낸셜뉴스,"中 '대만 포위' 훈련에 아시아나, 6일 인천-대만 직항편 취소","대만,아시아나항공,항공편,군사훈련,중국,인천,항공사,대한항공,타오위안,미국,펠로시,항공사들,만큼,한국시간,직항편,7곳,가능성,항공기",http://www.fnnews.com/news/202208051503511383
2022-08-05,YTN,중국 군사훈련에 내일도 타이완 직항편 결항,"타이완,직항편,중국,항공사,일요일,대한항공,아시아나,미국,우리나라,펠로시,군사훈련,비행금지구역,하원의장,수수료,맞대응,ytn,지연,예약,훈련,무상,변경,연속,이틀,운항,군사,결항,설명,비행,구역,면제,설정,환불",https://www.ytn.co.kr/_ln/0102_202208052215124688
2022-08-05,세계일보,"아시아나항공, 내일도 ‘대만행 직항편’ 운항 취소","대만,아시아나항공,중국,대만행,인천공항,대한항공,직항편,항공기,일요일,타이베이,뉴스1,인천,시간date,오키나와,일본,미국",http://www.segye.com/content/html/2022/08/05/20220805515184.html
2022-08-05,KBS,대한항공 아시아나 타이완 직항편 내일도 취소,"타이완,직항편,항공편,대한항공,군사훈련,아시아나항공,인천,항공사,아시아나,중국,운항,예정,취소,국적,노선,직항,군사,훈련,차질,주변,시각",https://news.kbs.co.kr/news/view.do?ncd=5526510&amp;ref=DA
2022-08-05,국민일보,"중국 ‘대만 포위’에 여객기 운항 ‘비상’ 대한항공 아시아나, 대만 직항편 취소","대만,아시아나항공,직항편,중국,항공편,대한항공,인천,인천공항,군사훈련,일본,오키나와,승객들,인천국제공항,여객기,타오위안,항공업,항공사,아시아나",https://news.kmib.co.kr/article/view.asp?arcid=0017347067&code=61141111&cp=kd
2022-08-05,YTN,중국 군사훈련에 내일도 타이완 직항편 결항,"타이완,직항편,중국,항공사,일요일,대한항공,아시아나,미국,우리나라,펠로시,군사훈련,비행금지구역,하원의장,수수료,맞대응,ytn,지연,예약,훈련,무상,변경,연속,이틀,운항,군사,결항,설명,비행,구역,면제,설정,환불",https://www.ytn.co.kr/_ln/0102_202208051550268542
2022-08-05,문화일보,"한국 男탁구 ‘에이스’ 장우진, WTT컨텐더 8강","한국,하리모토,장우진,8강,준결승,중국,이시온,29위,신유빈,튀니지,정이징,대만,31위,16강,삼성생명,조승민,안재현,일본,슬로바키아,컨텐더,도모카즈,월드테이블테니스,미유,103위,포스코에너지,김나영,국군체육부대,wtt,28위,프레이타스,윤효빈,대한항공,나가사키,가스미",http://www.munhwa.com/news/view.html?no=2022080501032439334001
2022-08-05,조선일보,中 ‘대만 포위훈련’ 여파 대만 직항편 차질,"대만,아시아나항공,대만행,미국,펠로시,인천국제공항,직항편,여행객,군사훈련,하원의장,대한항공,중국,포위훈련,예정,훈련,코너,주변,탑승,스케줄,노선,반발,하원,군사,수속,예고,운항,체크,정오,방문,의장,해역,포위,여파,차질",https://www.chosun.com/economy/industry-company/2022/08/05/Y7GFYBBT7BDBTJBDPH5LRUFYEI/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-08-05,세계일보,펠로시 대만 방문에 탄도미사일 쏘아 올린 中,"대만,동부전구,중국,중국군,대만행,대만해협,미국,탄도미사일,펠로시,국방부,둥펑,대한항공,대변인,아시아나항공,군사훈련",http://www.segye.com/content/html/2022/08/04/20220804523527.html
2022-08-05,아주경제,​[성수기 없는 LCC] 해외여행 폭증에도 웃지 못한다 동남아 '떨이 티켓' 수두룩,"국제선,일본,항공사,코로나19,중국,lcc,성수기,티웨이항공,대한항공,대만,항공권,승무원,여행객,30만",https://www.ajunews.com/view/20220804155502679
2022-08-06,중앙일보,1시 출발이 9시에 떴다 中 무력시위에 발 묶인 한국行 비행기,"여객기,베트남,중국,한국,대만,한국행,펠로시,항공사,인천행,화물기,무력시위,하노이,대한항공,다낭,아시아나,주베트남한국대사관,항공업계,항공청,주베트남한국,최소화,항공업,하원의장,대사관",https://www.joongang.co.kr/article/25092499
2022-08-06,헤럴드경제,항공사 양극화 심화 대한항공 274％ 성장 vs LCC 수백억 적자 [비즈360],"코로나19,국제선,lcc,매출액,대한항공,항공사,상반기,영업이익,영업손실,제주항공,아시아나항공,장거리,직원들,평균값,미주",http://biz.heraldcorp.com/view.php?ud=20220805000603
2022-08-07,경남도민일보,항공기용 컵받침 국산화 납품 성공,"항공기,컵홀더,국산화,anh,일자리,관계자,경쟁력,50인,에이엔에이치스트럭쳐,독자적,제작자,원제품,대한항공,인증제도,manufacturer,approval,pma,부품,인증,납품,업체,민수,제작,신규,성공,국산,좌석",http://www.idomin.com/news/articleView.html?idxno=801362
2022-08-07,헤럴드경제,더딘 한중 하늘길 재개 사재기에 교민 사업가만 골탕,"중국,코로나19,항공권,베이징,사업가,홈페이지,여행사,한국,항공사,대한항공,광저우,대련,사업장,텐진,한중,비행기,관계자,불균형,항공기",http://biz.heraldcorp.com/view.php?ud=20220805000628
2022-08-07,파이낸셜뉴스,항공기 부족한 LCC ‘화물 국제선’ 대형항공사에 밀려 줄손실,"국제선,대형항공사,lcc,항공기,항공사,티웨이항공,중장거리,진에어,제주항공,아시아나항공,제주,에프앤가이드,대한항공,승무원,관계자",http://www.fnnews.com/news/202208071727335729
2022-08-08,매일경제,日 대표축제에 등장한 대한항공 무슨 사연이,"네부타,대한항공,아오모리,마쓰리,일본,한국,코로나19,아오모리현,항공기,본부장,미무라,9m,경제효과,이석우,뼈대",http://news.mk.co.kr/newsRead.php?no=697958&year=2022
2022-08-08,서울경제,"대한항공 “추석 선물, 마일리지로 사세요”","기획전,대한항공,스카이패스,1차,홈카페,고객들,코로나19,제휴처,회사측,커피머신,2주,마사지기,관계자,홈페이지,다음달,일상생활,deal,skypass,마일리지,추석,패스,준비,사용",http://www.sedaily.com/NewsView/269PWC9TQ6
