일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-08-27,동아일보,[오늘의 경기]프로야구 外,"남자부,한화,순천,잠실,군산,바디프랜드,팬텀,프로야구,임찬규,서준원,구창모,곽빈,데스파이,안우진,광주,두산,롯데,임기영,kt,제주월드컵경기장,인천,창원,서울,삼성화재,울산,백정현,한국전력,춘천,제주,삼성,인천전용구장,도드람,수원월드컵경기장,수원,대구,대한항공,강원,남지민,순천팔마체육관,우리카드,도드람컵대회",https://www.donga.com/news/article/all/20220826/115166496/1
2022-08-28,동아일보,"대한항공, 3년 만에 정상 탈환 한국전력에 3-0 완승","대한항공,한국전력,임동혁,남자부,컵대회,발전상,전남,기량발전상,통합우승,결승전,라이징스타상,아웃사이드,우리카드,2배,순천,도드람컵,한국배구연맹,김지한,순천팔마체육관,준결승전,정규리그,3세트,6점,플레이오프,서재덕",https://www.donga.com/news/article/all/20220828/115185761/1
2022-08-28,YTN,'적수가 없다' 날아오른 대한항공...임동혁 '데뷔 첫 MVP',"대한항공,임동혁,우승컵,한국전력,영광,결승전,대표팀,한선수,부여,곽승석,3세트,김규민,지한이,2세트,20득점,김지한,16득점,맹활약,추격전,mvp,코보,종지부,ytn,대회,블로킹,득점,시즌,차지,우승,언급,제패,통합,데뷔,공격,챔피언,대표,소집,경기,최다",https://www.ytn.co.kr/_ln/0107_202208282126391009
2022-08-28,세계일보,"대한항공, KOVO컵 역대 최다 ‘V5’ 금자탑","대한항공,한국전력,임동혁,순천,팔마체육관,31표,27표,준우승,6점,2세트,전남,5번,발전상,기량발전상,정지석,2배,승부처,기자단,현대캐피탈",http://www.segye.com/content/html/2022/08/28/20220828513910.html
2022-08-28,문화일보,"대한항공, 프로배구 컵대회 통산 5번째 우승 MVP 임동혁","대한항공,임동혁,한국전력,컵대회,순천,팔마체육관,정지석,한국전력엔,언론사,전남,mvp,1세트,3000만,아포짓,발전상,서재덕,기량발전상,스타상,대한한공,블로커,4회,1위,김지한,결승전,블로커들,31표",http://www.munhwa.com/news/view.html?no=2022082801039939044008
2022-08-28,중부일보,"대한항공, 프로배구 컵대회 한국전력 꺾고 5번째 우승 임동혁MVP","대한항공,한국전력,컵대회,임동혁,남자부,결승전,팔마체육관,서재덕,2세트,한국전력엔,순천,1세트,5천만,전남,3천만,도드람컵,5번,발전상",www.joongboo.com/news/articleView.html?idxno=363555776
2022-08-28,서울신문,대한항공 ‘철벽 블로킹’ 3년 만에 컵대회 우승,"대한항공,임동혁,컵대회,한국전력,결승전,순천,4점,틸리카이넨,우승팀,팔마체육관,정지석,김민재,공격수,정한용,2세트",http://www.seoul.co.kr/news/newsView.php?id=20220828500078
2022-08-28,한국일보,"높이의 대한항공, 컵대회 5번째 우승... 20득점 임동혁 MVP","대한항공,임동혁,컵대회,한국전력,서재덕,정지석,1세트,2세트,순천,팔마체육관,6점,5번,언론사,전남",https://hankookilbo.com/News/Read/A2022082815450005779
2022-08-29,한국경제,"LX그룹, 한진칼 지분 3.8% 매입 한진家 남매 경영권 분쟁 끝났다","한진칼,한진그룹,항공화물,반도그룹,조원태,경영권,대한항공,판토스,계열사,lx판토스,부사장,호반건설,lx그룹",https://www.hankyung.com/finance/article/2022082958601
2022-08-29,머니투데이,"LX판토스, 한진칼 지분 3.8% 매입 ""항공사업 시너지 목적""","한진칼,판토스,lx판토스,한진그룹,관계자,lx,계열사,반도그룹,물동량,클럽딜,아시아나항공,kcgi,반도개발,호반건설,1136만,대한항공,14만,항공물류,1162만,1600억,지분,매입,그룹,항공,시너지,거래,매각,주식",http://news.moneytoday.co.kr/view/mtview.php?no=2022082917194754707&type=2
2022-08-29,매일경제,"LX, 한진칼 지분 3.8% 인수","한진칼,한진그룹,판토스,lx판토스,1075만,반도그룹,관계자,물동량,조원태,lx,계열사,대한항공,원가량,1600억,운송대행,한영개발,한국거래소,256만,반도개발,호반건설",http://news.mk.co.kr/newsRead.php?no=764124&year=2022
2022-08-29,한국일보,"한진그룹 경영권 분쟁 끝나나 LX그룹, 반도그룹 지분 사들였다","판토스,한진그룹,lx판토스,반도그룹,한진칼,관계자,우호주주,lx,대한항공,lx그룹,조원태,계열사,델타항공,산업은행,조현아,3자,부사장,클럽딜,256만,000주",https://hankookilbo.com/News/Read/A2022082920060001115
2022-08-29,서울경제,"LX, 반도그룹 보유 한진칼 지분 3.83% 매입","한진칼,대한항공,판토스,lx판토스,반도그룹,lx,관계자,항공물류,1600억,kcgi,자회사,만큼,산업은행,3자,조원태,호반건설,부사장,강성부,아시아나항공,항공물,한진그룹,조현아,lx그룹,매입,지분,회장",http://www.sedaily.com/NewsView/269ZKCCRXC
2022-08-29,디지털타임스,권홍사 손 털었다 `백기사` 구본준 등장에 한진그룹 경영권 분쟁 종식,"한진그룹,한진칼,3자,반도그룹,kcgi,조원태,계열사,lx그룹,대호개발,판토스,대한항공,산업은행,백기사,lx판토스,한영개발,대호,조현아,lx",http://www.dt.co.kr/contents.html?article_no=2022083002100932031001&ref=jeadan
2022-08-29,한국경제,"[단독] 한진그룹 경영권 분쟁 종식 LX그룹, 조원태 회장 '백기사'","한진칼,한진그룹,항공화물,조원태,대한항공,경영권,lx판토스,판토스,반도그룹,우호주주,만큼,lx그룹,부사장,원가량,호반건설,3자",https://www.hankyung.com/economy/article/202208294976i
2022-08-30,아시아경제,"살몬 북한인권보고관 ""강제실종은 흉악한 국제범죄 北에 존재""","강제실종,살몬,보고관,납북자,사무소,독재정권,여객기,대한항공,종로구,서울,활동가,엘리자베스,국제범죄,북한인권보고관,자임,10만,서울유엔인권사무소,서울유엔인권,유엔인권,통일부,국가기관,북한인권특별보고관",https://view.asiae.co.kr/article/2022083014174062598
2022-08-30,조선일보,"유엔 北인권보고관 “강제실종은 국제범죄, 북한에 이런 일 존재”","강제실종,납북자,서울,살몬,차세대,활동가,북한인권시민연합,피해자,전문가,활동가들,보고관,대한민국,유엔인권,사무소,보고서,대한항공,여객기,이메쉬,수용소,종로구,가족들",https://www.chosun.com/politics/diplomacy-defense/2022/08/30/ZEBRB53LWJCXLHYOR3RHPJ22AE/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-08-30,세계일보,"유엔 북한인권보고관 ""강제실종은 흉악한 국제범죄 北에 존재""","강제실종,살몬,북한인권시민연합,사무소,통일부,보고관,대국민,납북자,박진,엘리자베스,서울,활동가,여객기,대한항공,한국,김석우,종로구,권영세",http://www.segye.com/content/html/2022/08/30/20220830513466.html
2022-08-31,부산일보,"대한항공, 인천~부다페스트 10월 취항 10월 3일부터 신규 운항","대한항공,인천공항,인천,부다페스트,치앙마이,푸켓,동유럽",http://www.busan.com/view/busan/view.php?code=2022083117031890772
2022-08-31,파이낸셜뉴스,"대한항공, 10월 부다페스트 신규 취항","인천공항,부다페스트,인천,푸켓,달간,헝가리,다음날,중동,귀국편,두바이,태국,대한항공,보잉,운항,노선,도착,출발,취항",http://www.fnnews.com/news/202208311815092541
2022-08-31,디지털타임스,"김진표 의장, 주한 포르투갈 대사에 부산엑스포 지지 요청","바즈,포르투갈,한국,파투,아시아나항공,부산,김진표,박경미,고재학,조구래,송기복,인천,비서관,타니아,사라이바,수자,부산엑스포,국제국장,공식결정,해양강국,한국인들,대한항공,주한포르투갈대사관,코로나19,한국인,황승기,리스본,특임,비서실장",http://www.dt.co.kr/contents.html?article_no=2022083102109958038007&ref=jeadan
2022-08-31,동아일보,"대한항공, 10월 헝가리 부다페스트 신규 취항 동유럽 노선 개척 강화","인천공항,치앙마이,푸켓,대한항공,헝가리,두바이,부다페스트,동유럽,여행지,인천,중동지역,중동",https://www.donga.com/news/article/all/20220831/115236501/1
2022-08-31,파이낸셜뉴스,"대한항공, 10월 부다페스트 신규 취항...두바이 등 운항 재개","인천공항,대한항공,치앙마이,부다페스트,인천,푸켓,월요일,귀국편,달간",http://www.fnnews.com/news/202208310907249223
2022-08-31,아시아경제,하늘길 넓히는 '대한항공' 10월 부다페스트 신규 취항,"대한항공,부다페스트,여행지,치앙마이,인천,인천공항,푸켓,여행객,헝가리,중동,동유럽,태국,중동지역,복편,두바이,다음날,한국,달간,제조업,유네스코,자동차",https://view.asiae.co.kr/article/2022083109320085636
2022-08-31,서울경제,"대한항공, 10월 부다페스트 신규 취항 두바이 푸켓 치앙마이 운항 재개","인천공항,대한항공,부다페스트,치앙마이,푸켓,헝가리,인천,동유럽,다음날,두바이,제조업",http://www.sedaily.com/NewsView/26A0FI4XT6
2022-08-31,헤럴드경제,"대한항공, 10월 부다페스트 신규 취항 두바이 푸켓도 운항 재개","부다페스트,인천,헝가리,대한항공,동유럽,푸켓,달간,두바이,유네스코,한국,제조업,자동차,문화유산,취항지,보잉,중동,경쟁력,태국,치앙마이,화물기,유럽",http://biz.heraldcorp.com/view.php?ud=20220831000299
2022-08-31,아주경제,"대한항공, 10월 부다페스트 신규 취항 두바이-푸켓-치앙마이 운항 재개","대한항공,인천공항,치앙마이,부다페스트,푸켓,인천,두바이,헝가리,중동,보잉,경쟁력",https://www.ajunews.com/view/20220831132626006
2022-08-31,동아일보,"입국 전 코로나 검사 폐지에 항공업계, 신규 취항-운항 재개 ‘기지개’","대한항공,인천공항,코로나,부다페스트,치앙마이,국제선,인천,항공사,중동,코로나19,pcr",https://www.donga.com/news/article/all/20220831/115236043/1
2022-08-31,디지털타임스,"대한항공, 10월 부다페스트 신규 취항 중동 동남아 운항도 재개","인천공항,치앙마이,인천,부다페스트,달간,대한항공,복편,다음날,중동,헝가리,푸켓",http://www.dt.co.kr/contents.html?article_no=2022083102109932031003&ref=jeadan
2022-08-31,매일경제,"대한항공, 10월 부다페스트 신규 취항 두바이 푸켓 치앙마이 운항 재개","인천,대한항공,부다페스트,동유럽,인천공항,달간,푸켓,두바이,치앙마이,헝가리,보잉,코로나19,해외여행,여객기,다방면,관계자,공급석,신혼여행지,여행지,경쟁력",http://news.mk.co.kr/newsRead.php?no=770841&year=2022
