일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-09-06,동아일보,"현대자동차그룹-인천국제공항공사-한진그룹, 미래형 물류 플랫폼 구축 업무 협약","인천국제공항공사,현대차그룹,인천공항,모빌리티,자동화,체결식,한진그룹,대한항공,항공기,웨어러블,우기홍,김경욱,자동차,김걸",https://www.donga.com/news/article/all/20220906/115340782/2
2022-09-06,파이낸셜뉴스,"현대차, 세계 첫 스마트 화물터미널 짓는다","인천국제공항공사,현대차그룹,인천국제공항,자동화,모빌리티,한진그룹,우기홍,김걸,업무협약,체결식,항공기,대한항공,웨어러블",http://www.fnnews.com/news/202209061814588424
2022-09-06,한국일보,"현대차 한진 인천공항, 세계 최초 스마트 화물터미널 구축 위해 손잡았다","인천국제공항공사,현대차그룹,인천공항,자동화,모빌리티,최첨단,체결식,자율주행,대한항공,항공기,우기홍",https://hankookilbo.com/News/Read/A2022090616260004272
2022-09-06,매일경제,"현대차, 인국공 한진과 손잡고 인천공항에 스마트 화물터미널","인천공항,인천국제공항공사,현대차그룹,자동화,업무협약,물류산업,체결식,항공기,대한항공,우기홍,김걸,인프라스트럭처,모빌리티,인국공,3개,한진,최적화,에어사이드,기획조정실장,김경욱,회의실",http://news.mk.co.kr/newsRead.php?no=791881&year=2022
2022-09-06,머니투데이,"현대차, 인천공항에 미래형 물류 인프라 구축한다","현대차그룹,인천공항,인천국제공항공사,모빌리티,자동화,체결식,우기홍,항공기,자동차,대한항공,웨어러블,김걸",http://news.moneytoday.co.kr/view/mtview.php?no=2022090614410722624&type=2
2022-09-06,한라일보,제주 하늘길 열렸지만 운항 차질은 계속,"제주,항공편,대한항공,여객선,항공기,김포,광주,공항공사,대구,국내선,부산,체류객,한국공항공사,국제공항,하늘길",http://www.ihalla.com/article.php?aid=1662428746731753010
2022-09-06,국민일보,"태풍 지나간 제주, 추석 앞두고 복구 잰걸음","제주,힌남노,제주도,농작물,주의보,한경면,제주시,대한항공,제주발,시설물,경북,포항,1만,제주공항,항공기,최고기온",https://news.kmib.co.kr/article/view.asp?arcid=0017445567&code=61121111&cp=kd
2022-09-07,한국경제,미래기술 총집결 '항공정비 클러스터' 조성 美 이스라엘 업체 유치,"화물기,클러스터,아틀라스항공,항공기,항공정비,이스라엘,대한항공,인천공항,영종도,엔진정비,총집결,전문가,mro,의존도,사업비,정비고,여객기,원천기술,iai,미국,운영사",https://www.hankyung.com/society/article/2022090770751
2022-09-07,파이낸셜뉴스,"대한항공, 친환경 항공기로 하늘길 연다 탄소중립 속도","대한항공,항공기,b737,6대,친환경,24대,차세대,항공사,kg,인도네시아,코로나19,보잉사,에티오피아,국제선,맥스",http://www.fnnews.com/news/202209071839366135
2022-09-07,세계일보,"현대차그룹, 인천공항 스마트 화물터미널 개발","인천공항,현대차그룹,인천국제공항공사,모빌리티,자동화,대한항공,항공기,우기홍,인천,인천공항공사,김걸,자동차",http://www.segye.com/content/html/2022/09/06/20220906521802.html
2022-09-07,경상일보,"인천공항 스마트 화물터미널 만든다, 현대車 한진 인천공항공사 MOU","인천공항공사,인천공항,현대차그룹,모빌리티,자동화,3사,자동차,대한항공,항공기,우기홍,김경욱,김걸,그동안",www.ksilbo.co.kr/news/articleView.html?idxno=946326
2022-09-08,한국경제,[부고] 김윤덕 씨 별세 外,"발인,모친상,대한항공,삼성전자,조신형,김윤덕,시사코리아,임채영,경희약업사,이학규,김엽,서울대병원,여의도성모병원,삼성서울병원,보안실,장인상,김덕주,대림,할매추어탕,장모상,임지영,ds,전용기,이애영,별세,대표,상무,임원,커뮤니케이션",https://www.hankyung.com/society/article/2022090814021
2022-09-08,서울경제,[부고] 조신형 삼성전자 DS부문 커뮤니케이션팀 상무 장인상 외,"장인상,보안실장,발인,삼성전자,조신형,삼성서울병원,여의도성모병원,희진씨,김포,희진,주무관,거제,김포고용복지플러스센터,휴브아이웨어,임채영,대한항공,지영,부친상,보안실,할매추어탕,시부상,우현주,전우방,모친상,ds,상무,대표,커뮤니케이션,복지,플러스,고용,센터,실장,안전,항공,원조",http://www.sedaily.com/NewsView/26AZTZXJP2
2022-09-08,한국경제,"""신세계면세점 백화점서 추가 적립"" '신세계 더 마일리지 삼성카드' 출시","신세계면세점,신세계백화점,삼성카드,대한항공,1500원,백화점,신세계,신세계만,1스카이,1마일리지,관계자,부여,적립,금액,혜택,등급,마일리지,블랙,카드,발급,인정,구매,패스,제품,할인,사용,추가,멤버십,출시,결제,제휴",https://www.hankyung.com/economy/article/202209080025g
2022-09-08,서울경제,"마일리지 적립 한도 無 신세계면세점, 삼성카드 출시","신세계면세점,신세계백화점,삼성카드,신세계,1500원,면세점,대한항공,부산점,오프라인,인천공항,신세계만,인몰,발렛",http://www.sedaily.com/NewsView/26AZSSMOWM
2022-09-08,머니투데이,국제유가 급락에 항공주 장 초반 상승 진에어 급등,"항공주,진에어,국제유가,거래일,기대감,코스피,연료비,뉴욕상업거래소,텍사스산,아시아나항공,대한항공,제주항공,1만,제주,배럴,항공주들,wti,nymex,상승,급락,달러,국제,대비,기준,유가,전일,서부,시각,원유,인도,현지,기록,항공,감소",http://news.moneytoday.co.kr/view/mtview.php?no=2022090809300450137&type=2
2022-09-08,경인일보,인천공항공사 'UAM 활성화' 대국민 아이디어 공모전,"인천공항공사,uam,인천공항,우수작,활성화,6편,대국민,상용화,대한항공,정운,현대자동차,정운기자,현대건설,친환경동력,저소음,이착륙장,교통수단,신청서,참가신청서,다양화,공모주제,100만,홈페이지,우리나라,도심항공교통,공모기간,공모전",http://www.kyeongin.com/main/view.php?key=20220907010001208
2022-09-08,중앙일보,[High Collection] K-LCC의 탄생부터 현재까지 역사 기록,"lcc,항공사,성장기,양성진,학현사,fsc,입사비법,입사자,carrier,소비자,552페이지,저가항공사,본부장,저비용항공사,대한항공,한국,취업준비생,제주,이벤트성,아시아나항공,태동기,일반인,탄생기,대중화,취항사,service,cost,3만,full,low,역사,항공,개념",https://www.joongang.co.kr/article/25100456
2022-09-08,파이낸셜뉴스,"신세계면세점, ‘신세계 더 마일리지 삼성카드’ 출시","신세계면세점,신세계백화점,삼성카드,대한항공,신세계,백화점,면세점,인천공항,1500원,1스카이,1마일리지,부여,2배,역대급,관계자,혜택,적립,마일리지,멤버십,등급,실적,금액,서비스",http://www.fnnews.com/news/202209080909275498
2022-09-09,국민일보,[부고] 김윤덕씨 별세 外,"발인,모친상,빙모상,보안실장,부군상,이숙희,이종호,김종석,이준규,오세훈,책임연구위원,을지대병원,한국언론진흥재단,의정부,오세욱,대림,이문규,오경환,도봉소방서,대한항공,로지스틱스,거제,메디팹,보안실,이학규,소방경,이영미,임채영,세브란스병원,부친상,이영희,차미선,임지영,대표이사,연세대,김엽",https://news.kmib.co.kr/article/view.asp?arcid=0924263210&code=11111200
2022-09-09,중앙일보,[부고] 김윤덕씨 外,"발인,모친상,남편상,조신형,조신형씨,문규,문규씨,삼성전자,부친상,개인사업,대한항공,보안실,희진,대림,지영,전우방,거제,김덕주,희진씨,휴브아이웨어,장인상,이학규,지영씨,임채영,시사코리아,김엽,김덕주씨,김윤덕,김윤덕씨,경희약업사,할매추어탕,여의도성모병원,서울대병원,삼성서울병원,장모상,ds,진종희,전용기,이애영",https://www.joongang.co.kr/article/25100698
2022-09-09,조선일보,[부음] 김윤덕 별세 외,"모친상,발인,삼성전자,시모상,장모상,전우방,우현주,대한항공,연구원,이학규,수필가,경상대,주무관,팀장,안병규,대림,정지영,시부상,임채영,경희약업사,삼성서울병원,메디팹,시사코리아,한선범,차미선",https://www.chosun.com/national/obituary-personnel/2022/09/09/WRNXU4ZHGFCUBD3URILK2X43SM/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-09-09,동아일보,[부고]김윤덕 별세 外,"발인,삼성전자,모친상,김윤덕,전용기,이애영,대한항공,장인상,경희약업사,장모상,보안실,조신,여의도성모병원,조신형,이학규,할매추어탕,서울,김엽,임채영,김덕주,시사코리아,지영,서울대병원,삼성서울병원,ds,대표,별세,상무,커뮤니케이션,안전,보안,항공,사업",https://www.donga.com/news/article/all/20220908/115382378/1
2022-09-10,매일경제,"""우리 강아지도 비행기 같이 타야지"" 올해 반려동물 동반탑승 여행객 급증","반려동물,마리,국내선,1만,항공사,국제선,티웨이항공,여행객,대한항공,제주항공,비행기,코로나19,진에어,항공기,편당,탑승권",http://news.mk.co.kr/newsRead.php?no=802178&year=2022
2022-09-11,한국일보,"직항기로 부다페스트 야경 보러 가자...대한항공, 18년 만에 다시 동유럽 선택했다","헝가리,부다페스트,대한항공,동유럽,프라하,코로나19,유럽,한국,관광객,체코,인천,항공권,인천공항,다음달,인접국,1만",https://hankookilbo.com/News/Read/A2022083109330001633
2022-09-11,YTN,"""여행 수요 회복""...여행사 항공사, 정상화 '잰걸음'","코로나19,일본,항공사,유급휴직,제주항공,부산,에어서울,진에어,노랑풍선,항공사들,여행업계,대한항공,나리타,이용자,여행사,ytn,운항,직원,정상,채용,수요,노선,투어,확대,여행,복귀,근무,잰걸음,채비,예정,배치,유급,부서,신입,풍선",https://www.ytn.co.kr/_ln/0102_202209110929216587
2022-09-11,머니투데이,"항공株, 고유가→환율 폭탄 '멘붕' 그래도 돌파구는 있다?","대한항공,연구원,만큼,항공사,배럴,국제선,항공기,코로나19,달러가치,항공유,박성봉,블룸버그,하나증권,일본,한화투자증권,컨센서스,항공사들,박수영",http://news.moneytoday.co.kr/view/mtview.php?no=2022091117314413774&type=2
2022-09-11,서울경제,코로나 끝났더니 킹달러에 발묶인 항공주,"항공사,항공주,대한항공,기대감,진에어,연구원,국제유가,제주항공,수송량,항공기,할증료,일본,유전자,한화투자증권,코로나19,유전자증폭,항공사들,박수영,블룸버그,코로나,컨센서스,만큼",http://www.sedaily.com/NewsView/26B18MK03Q
2022-09-12,매일경제,[부음] 손창원씨 별세 외,"배우자상,발인,부친상,모친상,시모상,장모상,천민정,이대서울병원,커뮤니케이션실,목포,전남,현대,장인상,안형규,울산,안원규,중앙대,우정사업본부장,궁중음식연구원,손용,방송학,과학기술정보통신부,사임당요양원,위원장,대한항공,지도자,이소영,구은경,연구원,안경달",http://news.mk.co.kr/newsRead.php?no=804985&year=2022
2022-09-12,파이낸셜뉴스,[부음] 구일옥씨 별세 外,"커뮤니케이션실,모친상,발인,빙모상,본부장,구은경씨,그리니치컴,시모상,부친상,구은경,허병일,팀장,우정사업본부장,사임당요양원,이대서울병원,대한항공,허병일씨,손승현,일산,충북대병원,김기범,손승현씨,희정,손창원,구일옥,별세,대표,사업,시모,우정,원장,지원",http://www.fnnews.com/news/202209121859161436
2022-09-12,세계일보,[부고] 구은경 대한항공 커뮤니케이션실 지원팀장 시모상 외,"시모상,장모상,신촌세브란스병원,부인상,커뮤니케이션실,구은경,팀장,이대서울병원,희정,모친상,희정씨,허병일씨,허병일,사임당요양원,그리니치컴,일산,병렬씨,천민정,김기범,대한항공,구은경씨,김선화,천광욱,황복례,구일옥,별세,시모,원장,대표,병렬,지원",http://www.segye.com/content/html/2022/09/12/20220912510374.html
2022-09-12,아주경제,<오늘의 부고>,"장례식장,장모상,시모상,커뮤니케이션실,부인상,부산,고려대학교,발인,신촌세브란스병원,희정,모친상,희정씨,허병일씨,허병일,사임당요양원,형규,정규씨,그리니치컴,구은경,병렬씨,대한항공,일산,지도자,우규,천민정,안경달,안경달씨,구은경씨,협의회,팀장,김기범,원규,부친상,추모의공원,이대서울병원,김선화,마곡",https://www.ajunews.com/view/20220912133825778
2022-09-12,파이낸셜뉴스,<부고> 구은경씨(대한항공 커뮤니케이션실 지원팀장) 시모상,"모친상,구은경씨,커뮤니케이션실,시모상,이대서울병원,그리니치컴,사임당요양원,허병일,일산,허병일씨,빙모상,김기범,구은경,대한항공,팀장,희정,구일옥,별세,대표,원장,지원,시모,부고",http://www.fnnews.com/news/202209121201158706
2022-09-12,전자신문,[부음]구은경(대한항공 커뮤니케이션실 지원팀장)씨 시모상,"모친상,커뮤니케이션실,시모상,장례식장,이대서울병원,장모상,사임당요양원,그리니치컴,구은경,일산,허병일,대한항공,김기범,팀장,호실,14호실,희정,구일옥,별세,대표,원장,지원,시모",http://www.etnews.com/20220912000039
2022-09-13,한국경제,[취재수첩] 국내 소비자 우롱하는 외국항공사의 '갑질',"항공사,소비자,유럽,외항사,루프트한자,갑질,항공편,뮌헨,베를린,미국,독일,대한항공,외항사들,아시아나항공,조종사,고객센터,그동안,수년,전시회,교통부,문제점,국토교통부,콜센터,해외여행,무한대기",https://www.hankyung.com/opinion/article/2022091372761
2022-09-13,아시아경제,"현장에서 직접 배운다!  신라대 항공정비학과, 대한항공 테크센터서 현장직무 체험","항공기,신라대,항공정비사,대한항공,정비사,정비학,운항관리사,학생들,조종사,부산,관리사,군용기,테크센터,신라대학교,항공정비학,박준이",https://view.asiae.co.kr/article/2022091317224706566
2022-09-13,부산일보,"신라대 항공정비학과, 대한항공 테크센터서 현장 직무 체험","대한항공,항공기,항공정비사,정비사,신라대,운항관리사,학생들,정비학,조종사,부산,관리사,군용기,항공정비학,김명준,민항기",http://www.busan.com/view/busan/view.php?code=2022091316105962075
2022-09-14,매일신문,대구 기업 원자재 수입해 납품 '고환율'에 수익성 악화 가속,"대구,원자재,고환율,자동차업계,자동차업,국제선,항공업,미국,항공업계,직격탄,대한항공,아시아나항공,상승분",https://news.imaeil.com/page/view/2022091417310990510
2022-09-14,전자신문,"상반기 국내 대기업, M&A에 15조원 투자...SK에코플랜트 1위","상반기,1조,2조,sk,에코플랜트,3조,15조,폐기물,1위,대한항공,sk에코플랜트,인터내셔널,인도네시아,미국,10건,삼강엠앤티,13곳,1건,아시아나항공",http://www.etnews.com/20220914000099
2022-09-14,경향신문,상반기 M&A 금액 건수 1위 기업 SK에코플랜트 카카오,"상반기,1조,sk,에코플랜트,대한항공,2조,3조,인터내셔널,코로나19,1건,아시아나항공,인수합병,dl,9337억,7661억,현대백화점,고려아연,7021억,8890억,8011억,포스코인터내셔널,2151억,클렌코,화학회사",https://www.khan.co.kr/economy/finance/article/202209141015001
2022-09-14,경향신문,올해 상반기 M&A 금액 1위는 SK에코플랜트 건수에선 카카오,"상반기,에코플랜트,2조,sk,1조,인텔,3곳,폐기물,인터내셔널,하이닉스,삼강엠앤티,대한항공,아시아나항공,13곳,sk에코플랜트,9337억,7661억",https://www.khan.co.kr/economy/economy-general/article/202209140809001
2022-09-14,파이낸셜뉴스,"'日 관광객 비자면제' 검토..항공업계 ""큰 호재"" 기대감 들썩","일본,에어부산,제주항공,재팬,진에어,관광객,한국,항공사,티웨이항공,관계자,항공업,여행객,대한항공,아시아나항공,해외여행,오사카,대형항공사,항공업계,코로나19",http://www.fnnews.com/news/202209131500359886
2022-09-15,한겨레,신생 에어프레미아 “10월29일부터 인천~LA 노선 주 5회 운항”,"항공사,에어프레미아,인천,항공기,중장거리,아시아나항공,대한항공,제이시,미국,인터컨티넨탈호텔,인천공항,대주주,와이파이,5회,코차",http://www.hani.co.kr/arti/economy/marketing/1058730.html
2022-09-15,동아일보,"황동일, V리그 최초 7개 전 구단 유니폼 다 입는다 OK금융그룹 이적","황동일,한국전력,남자부,인천,개막전,정성환,우리카드,대한항공,수원체육관,힘줄,아킬레스,ok,7개,삼산체육관,현대캐피탈,한국배구연맹,삼성화재,김연경,교통정리",https://www.donga.com/news/article/all/20220915/115475485/1
