일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-03-23,헤럴드경제,조원태 “초대형 항공사원년” KCGI 추천 사외이사 부결,"한진칼,코로나19,대한민국,kcgi,대한항공,사외이사,아시아나항공,코로나,조원태,한진그룹,산업은행,인사말,유동성,정찬수,이화여자대학교,서윤석,경쟁력,강성부",http://biz.heraldcorp.com/view.php?ud=20220323000428
2022-03-24,중도일보,"인천시, 항공정비산업 연계 일자리모델 발굴한다","일자리,인천시,인천,항공기,mro,클러스터,노사상생,지자체,아틀라스,대한항공,박영길,인천대학교,mro산업,인천연구원,선도국",http://www.joongdo.co.kr/web/view.php?key=20220324010005533
2022-03-24,중부일보,"인천시, 항공정비 산업서 '인천형 일자리모델' 찾는다","일자리,항공기,mro,인천시,대한항공,클러스터,mro산업,경쟁력,일자리모델,선도국,인천,박영길,이스라엘,지자체,아틀라스",www.joongboo.com/news/articleView.html?idxno=363532366
2022-03-24,아주경제,인천형 일자리모델 항공정비산업에서 찾는다,"일자리,인천시,인천,항공기,클러스터,mro,일자리모델,지자체,아틀라스,대한항공,노사상생,항공정비산업,인천대학교,mro산업,박영길,고용부,인천연구원,선도국,전문기관",https://www.ajunews.com/view/20220324103710397
2022-03-24,헤럴드경제,"인천시, 항공정비(MRO)산업 인천형 일자리모델 발굴","일자리,인천시,인천,항공기,경쟁력,mro,항공정비,클러스터,지자체,아틀라스,대한항공,노사상생,인천대학교,인천연구원,mro산업",http://biz.heraldcorp.com/view.php?ud=20220324000148
2022-03-24,국민일보,인천시 항공정비산업 인천형 일자리모델 추진,"일자리,인천시,인천,항공기,경쟁력,mro,클러스터,지자체,아틀라스,대한항공,노사상생,항공정비,일자리모델,박영길,인천대학교,인천연구원,mro산업",http://news.kmib.co.kr/article/view.asp?arcid=0016900829&code=61122012&cp=kd
2022-03-24,경기일보,"수원 한국전력, 현대캐피탈 상대로 '봄배구 교두보'","한국전력,현대캐피탈,3위,서재덕,봄배구,다우디,의정부,대한항공전,신영석,우리카드,포스트시즌,박철우,수원,선수들,인천,천안,현대캐피탈전,3점,서울,듀오",www.kyeonggi.com/news/articleView.html?idxno=2404208
2022-03-24,경인일보,"대한항공, 남은 2경기 승점 3 추가 땐 우승","3위,한국전력,인천,서울,정규시즌,대한항공,2위,삼성화재,2경기,안산,의정부,4위,세트스코어,천안,kb손해보험,여자부,수원",http://www.kyeongin.com/main/view.php?key=20220323010004743
2022-03-25,동아일보,"대한항공, 항공안전기술원과 ‘도심항공모빌리티’ 안전 기술 개발 협력","대한항공,uam,기술원,인천국제공항공사,관계자,우리나라,무인기,도심항공교통,이대성,이수근,서울시,업무협약,항공안전기술원,코리아,현대자동차,교통부,시범운용,항공사",https://www.donga.com/news/article/all/20220325/112534413/1
2022-03-25,서울경제,"대한항공, 항공안전기술원과 ‘UAM 운용 안전’ 기술개발 협력","대한항공,uam,도심항공교통,기술원,무인기,인천국제공항공사,관계자,코리아,우리나라,한국항공우주연구원,이대성,이수근,서울,항공안전기술원,5개",http://www.sedaily.com/NewsView/263JZDKCYC
2022-03-25,내일신문,대한항공-항공안전기술원.'UAM 운용 안전기술 개발' 협력,"대한항공,uam,이대성,항공안전기술원,이수근,서울,기술원,안전기술,현안과제,상호자문,기반조성,업무협약,부사장,공동연구,강서구,안전,항공,총괄,강화,운용,발전,분야,사진,양측,체결,현안,협약,조성,업무,상호,공동,왼쪽,자문,오퍼레이션",http://www.naeil.com/news_view/?id_art=418137
2022-03-25,아시아경제,"대한항공, 항공안전기술원과 ‘UAM 운용 안전 기술 개발’ 협력","대한항공,uam,기술원,인천국제공항공사,코리아,우리나라,모빌리티,한국항공우주연구원,현대자동차,이대성,이수근,서울시,항공안전기술원,5개,교통수단,관계자",https://view.asiae.co.kr/article/2022032509304369464
2022-03-25,헤럴드경제,"대한항공, 항공안전기술원과 ‘UAM 운용 안전 기술 개발’ 협력","대한항공,uam,기술원,인천국제공항공사,무인기,우리나라,서울시,관계자,코리아,현대자동차,한국항공우주연구원,이대성,이수근,항공안전기술원,5개",http://biz.heraldcorp.com/view.php?ud=20220325000134
2022-03-25,아주경제,"대한항공, 항공안전기술원과 'UAM 안전 기술 개발' 맞손","대한항공,uam,이대성,항공안전기술원,기술원,인천국제공항공사,이수근,무인기,서울시,우리나라,관계자,코리아,업무협약,그해,한국항공우주연구원,5개",https://www.ajunews.com/view/20220325094820080
2022-03-25,전자신문,"대한항공-항공안전기술원, UAM 운용 안전 기술 개발 협력","uam,대한항공,기술원,인천국제공항공사,무인기,우리나라,코리아,현대자동차,한국항공우주연구원,도심항공교통,항공안전기술원,5개,교통수단,항공사,교통부,시범운용,항공업,국토교통부",http://www.etnews.com/20220325000017
2022-03-25,문화일보,"대한항공-항공안전기술원, ‘UAM 운용 안전 기술 개발’ 협력","대한항공,uam,도심항공교통,기술원,인천국제공항공사,우리나라,코리아,현대자동차,한국항공우주연구원,이대성,이수근,서울,업무협약,항공안전기술원,5개,교통수단,교통부,관계자,관계자들,국토교통부,현대건설,부사장",http://www.munhwa.com/news/view.html?no=20220325MW101609184979
2022-03-25,서울신문,"대한항공, 항공안전기술원과 ‘UAM 운용 안전 기술 개발’ 협력","대한항공,uam,기술원,인천국제공항공사,무인기,우리나라,코리아,현대자동차,한국항공우주연구원,이대성,이수근,도심항공교통,서울시,항공안전기술원,5개,교통수단",http://www.seoul.co.kr/news/newsView.php?id=20220325500044
2022-03-26,동아일보,"우승 애타는 우리카드, 외국인 교체 승부수","우리카드,안드리치,한국전력,외국인,알렉스,205cm,김경문,신영철,ok,수원체육관,만큼,공격수,오른쪽,포스트시즌,남자부,승부수,사무국,도드람,역부족,플레이오프,준플레이오프,크로아티아,포르투갈,이내일,김정기,한국시리즈,nc,대한항공,대표이사,최종전,구단주",https://www.donga.com/news/article/all/20220326/112539577/1
2022-03-27,세계일보,대한항공 정규리그 1위 등극 2년 연속 통합우승 이룰까,"대한항공,통합우승,남자부,v리그,삼성화재,안산,결정전,정지석,룰까,배구팬,선수단,1위",http://www.segye.com/content/html/2022/03/27/20220327508313.html
2022-03-28,머니투데이,"아시아나 인수 노렸던 호반건설, 한진칼 '2대 주주로'..항공업 진출?","한진칼,호반건설,항공업,단순투자,아시아나항공,대한항공,kcgi,조원태,금호산업,3자,반도건설,인수전,940만",http://news.moneytoday.co.kr/view/mtview.php?no=2022032817371490652&type=2
2022-03-28,경향신문,"호반건설, 한진칼 2대주주 됐다...호반그룹 경영권 분쟁 재점화되나","한진칼,호반건설,경영권,대한항공,재점,한진그룹,3자,산업은행,콜옵션,운용사,kcgi,관계자,재점화,반도건설,아시아나항공",https://www.khan.co.kr/economy/economy-general/article/202203282004001
2022-03-28,머니투데이,"호반건설, 2대주주 전격 부상...한진칼 또 경영권 분쟁 휘말리나","한진칼,호반건설,단순투자,아시아나항공,대한항공,kcgi,3자,반도건설,금호산업,2대,항공업,델타항공,인수전,조원태,산업은행",http://news.moneytoday.co.kr/view/mtview.php?no=2022032818481027803&type=2
2022-03-28,디지털타임스,"호반, 한진칼 2대 주주로 경영권 분쟁 새 국면 맞나","한진칼,3자,kcgi,경영권,호반건설,반도건설,산업은행,아시아나항공,대한항공,콜옵션,운용사,부사장,한진그룹,조현아",http://www.dt.co.kr/contents.html?article_no=2022032802109932781002&ref=jeadan
2022-03-28,매일경제,"호반건설, 한진칼 2대주주로 KCGI지분 17.4% 전격 인수","한진칼,kcgi,호반건설,조원태,한진그룹,대한항공,산업은행,폐쇄일,운용사,전환권,박창영,총지분,관계인,단순투자,부사장,관계자,투자은행,3자,델타항공,특수관계인,사모펀드,오너가,강성부",http://news.mk.co.kr/newsRead.php?no=280326&year=2022
2022-03-28,중앙일보,"호반건설, KCGI 한진칼 지분 인수...""당장 경영권 분쟁 안뛰어 든다""","한진칼,관계자,호반건설,kcgi,대한항공,아시아나항공,반도건설,조원태,주주총회,델타항공,운용사,한진",https://www.joongang.co.kr/article/25058945
2022-03-28,한국경제,"호반, 한진칼 2대 주주로 경영권 분쟁 새 변수","한진칼,호반건설,3자,한진그룹,관계자,경영권,산은,kcgi,사실상,백기사,대한항공",https://www.hankyung.com/economy/article/2022032865491
2022-03-28,매일경제,깜짝등판한 호반 한진칼 분쟁 칼자루 쥔다,"한진칼,3자,산업은행,호반건설,조원태,아시아나항공,대한항공,경영진,kcgi,항공업,부사장,인수전,항공사,입장문,조선업",http://news.mk.co.kr/newsRead.php?no=280248&year=2022
2022-03-28,조선일보,호반건설 한진그룹 지주사 2대주주로 경영권은?,"한진칼,호반건설,조원태,kcgi,경영권,아시아나항공,한진그룹,대한항공,관계자,3자,항공업,항공사,가능성,5640억",https://www.chosun.com/economy/industry-company/2022/03/28/3ZAMAM7Q6NCXHLWYHAY6LQ6CPQ/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-03-28,한국경제,"[단독]호반건설, KCGI 보유 한진칼 지분 인수한다 지배구조 안갯속으로","한진칼,kcgi,호반건설,한진그룹,경영권,산업은행,조원태,반도건설,안갯속,델타항공,2대,3자,대한항공,부사장,한국산업은행,조현아,마켓인사이트",https://www.hankyung.com/finance/article/202203284927r
2022-03-28,전자신문,"호반건설, 한진칼 2대 주주로...5640억원에 인수","한진칼,한진그룹,kcgi,호반건설,반도건설,조원태,대한항공,델타항공,한국산업은행,기업지배구조,관계자,부사장",http://www.etnews.com/20220328000291
2022-03-28,한국경제,"호반건설, 한진칼 단순투자? 3자연합 합류?","한진칼,호반건설,3자,한진그룹,kcgi,관계자,산은,대한항공,백기사,조현아,항공업",https://www.hankyung.com/economy/article/2022032864981
2022-03-28,아시아경제,"호반건설, '한진칼 2대주주' KCGI 보유 지분 매입","한진칼,kcgi,한진그룹,호반건설,대한항공,경영권,조원태,3자,산업은행,반도건설,델타항공,한국산업은행,단순투자,운용사,특수목적회사,아시아나항공,관계인",https://view.asiae.co.kr/article/2022032816243156743
2022-03-29,조선일보,호반건설이 2대 주주된 한진칼 급등,"한진칼,대한항공,6만,조원태,kcgi,호반건설,한진,항공사,리오프닝주,리오프닝,아시아나항공,공개적,코로나,항공주,사모펀드,지주사,지분,투자,재개,건설,분쟁,대비",https://www.chosun.com/economy/money/2022/03/29/ZDBOLS7DJFAZPGDHJRZYSPT4YI/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-03-29,부산일보,장제원 ‘LCC 통합본사 부산’ 놓고 말 바꾼 산은에 ‘레드카드’,"부산,산은,lcc,에어부산,인수위,항공사,관계자,서울,장제원,통의동,대한항공,집무실,비서실장,불이익,국토부,부산시,위원회,이영활,항공기,관계자들",http://www.busan.com/view/busan/view.php?code=2022032919390467184
2022-03-29,서울신문,"대한항공, 친환경 도심항공교통(UAM) 사업 준비 속도","항공기,대한항공,uam,인천국제공항공사,도심항공교통,인공지능,협의체,교통관리체계,증강현실,한국항공우주연구원,동력원,통합관제",http://www.seoul.co.kr/news/newsView.php?id=20220329500236
2022-03-29,강원일보,[동해]러시아 체류 한국인 동해항 통해 귀국,"러시아,블라디보스토크,한국인,페리,항공사,동해시,임시운항,두원상선,내국인,입국자,이스턴,드림호,동해항,한국인들,북방물류,대한항공",http://www.kwnews.co.kr/nView.asp?s=501&aid=222032800050
2022-03-29,중앙일보,"""자고 일어나니 딱 두배""...4인가족 괌 항공권 300만원 돌파","항공권,항공사,국제선,코로나,유류할증료,300만,대한항공,코로나19,증료,할증료,4인",https://www.joongang.co.kr/article/25059077
2022-03-29,서울신문,"호반건설, KCGI 보유 한진칼 지분 전량 인수","한진칼,호반건설,kcgi,아시아나항공,관계자,한진그룹,조원태,인수전,금호산업,항공업,채권단,한국산업은행,모회사,대한항공,항공사,델타항공,특수관계,매력적,강성부",http://www.seoul.co.kr/news/newsView.php?id=20220329020015
2022-03-29,머니투데이,"대한항공, 1분기 실적 좋다 여객 수요 회복 가능성↑-유진","연구원,급유단가,항공사들,유진투자증권,대한항공,팬데믹,국제선,항공사,방민진",http://news.moneytoday.co.kr/view/mtview.php?no=2022032907420648871&type=2
2022-03-29,아시아경제,"[클릭 e종목]""대한항공, 1Q 영업익 전망치 상회 비수기에도 화물 운임 견조""","국제선,유진투자증권,대한항공,영업익,영업이익,전망치,만큼,급유단가,단거리,목표주가,오미크론,외국인,방민진,항공사들,항공사,매출액",https://view.asiae.co.kr/article/2022032908005425988
2022-03-29,부산일보,"[사설] LCC 본사 부산 설치, 인수위서 가닥 잡아야","lcc,부산,산은,인수위,항공사,국토부,가덕신공항,윤석열,임명장,대한항공,국가균형발전,만큼,시금석,지방공항,서울",http://www.busan.com/view/busan/view.php?code=2022032818393518561
2022-03-30,머니투데이,"대한항공, 정기 임원인사 전무 4명 상무 11명","대한항공,송보영,최현오,임원인사,아시아나항공,대한민국,코로나19,코로나,변봉섭,4명,이시우,김용욱,기업결합심사,이태일,정유태,이승만,이길호,서호영,한경훈,선결조건,경영환경,선제적,팬데믹,이민수,정찬우,박희돈",http://news.moneytoday.co.kr/view/mtview.php?no=2022033014574044357&type=2
2022-03-30,한국경제,"대한항공, 2년 만에 임원인사 송보영 전무 등 15명 승진","대한항공,송보영,최현오,임원인사,코로나19,코로나바이러스,팬데믹,서호영,이승만,이태일,이시우,김용욱,아시아나항공,정유태,이길호,한경훈,경영환경,박희돈,정찬우,수석부장,감염증,변봉섭,김완태,장기화,이민수,인사,승진,상무,임원",https://www.hankyung.com/economy/article/202203301748g
2022-03-30,문화일보,"대한항공, 2년 만에 임원 인사 단행하고 직원들에게 성과급 지급","대한항공,직원들,성과급,아시아나항공,경쟁력,송보영,경영성과급,코로나19,기업결합심사,수석부장,코로나,선제적,9조,항공산업,최현오,포스트코로나",http://www.munhwa.com/news/view.html?no=20220330MW161731181035
2022-03-30,디지털타임스,"대한항공, 총 15명 규모 2022년 정기 임원인사 단행 ""아시아나 인수 박차""","대한항공,임원인사,대한민국,아시아나항공,코로나19,코로나,송보영,기업결합심사,경영환경,수석부장,선결조건,선제적,팬데믹,장기화,최현오,아시아나,승진,규모,상무,인사,단행,대응,항공,위기,인수",http://www.dt.co.kr/contents.html?article_no=2022033002109932031007&ref=jeadan
2022-03-30,아주경제,"​대한항공, 전무 4명 등 15명 승진","대한항공,송보영,최현오,임원인사,아시아나항공,코로나,서호영,코로나19,변봉섭,기업결합심사,김용욱,정유태,이시우,이길호,이태일,한경훈,선결조건,경영환경,이승만,선제적,정찬우",https://www.ajunews.com/view/20220330150627091
2022-03-30,헤럴드경제,대한항공 2022년 정기 임원인사 15명 전무 상무 승진 ,"대한항공,송보영,최현오,코로나19,임원인사,서호영,변봉섭,김용욱,이시우,정유태,아시아나항공,이태일,이길호,이승만,감염증,한경훈,코로나바이러스,정찬우,수석부장,박희돈,김완태,이민수,4명,승진",http://biz.heraldcorp.com/view.php?ud=20220330000678
2022-03-30,디지털타임스,"러시아 체류 교민 70여명, 오늘 특별 여객선으로 귀국길","러시아,여객선,외교부,귀국길,코로나19,블라디보스토크,코로나바이러스,동해항,블라디보스토크항,최소화,아시아나항공,관리청,질병관리청,항공사,대한항공,동해,에어부산,관계부처들,감염병,해양수산부,애로사항,검역소,감염증,관계부처",http://www.dt.co.kr/contents.html?article_no=2022033002109919608010&ref=jeadan
2022-03-30,아시아경제,"대한항공, 2022년 정기 임원인사 15명 승진","대한항공,송보영,최현오,임원인사,아시아나항공,대한민국,코로나19,코로나,서호영,이승만,이태일,이시우,김용욱,기업결합심사,정유태,이길호,한경훈,선결조건,경영환경,선제적,박희돈,정찬우,팬데믹,김완태,변봉섭,장기화,4명,수석부장",https://view.asiae.co.kr/article/2022033014521797135
2022-03-30,아시아경제,"아시아나항공, ESG 위원회 설립 ""지배구조 개선 박차""","esg,위원회,이사회,아시아나항공,지배구조,임직원,대한항공,공감대,위원장,입국자,오쇠동,코로나,영업환경,업사이클링,대표이사,테스크포스,안전위원회",https://view.asiae.co.kr/article/2022033010270843459
2022-03-30,매일경제,"대한항공, 2022년 임원인사 단행 15명 승진","대한항공,송보영,임원인사,아시아나항공,대한민국,최현오,코로나,서호영,이승만,이태일,이시우,김용욱,기업결합심사,정유태,이길호,코로나19,팬데믹,한경훈,경영환경,선결조건,박희돈,대유행,정찬우,장기화,김완태,변봉섭,수석부장",http://news.mk.co.kr/newsRead.php?no=286971&year=2022
2022-03-30,YTN,"러시아 체류 교민 70여 명, 오늘 특별 여객선으로 귀국길","러시아,여객선,귀국길,교민들,동해항,외교부,검역소,아시아나항공,관리청,항공사,동해,해양수산부,대한항공,사할린주,블라디보스토크,관계부처들,관계부처,애로사항,상호협력,재외국민,하바롭스크,블라디보스토크항,한국,우크라이나,코로나19,ytn,교민",https://www.ytn.co.kr/_ln/0101_202203301439267053
2022-03-30,강원도민일보,"러시아 교민, 한-러 항로 중단에 페리 통해 31일 동해항 입국","러시아,동해항,코로나19,블라디보스토크,여객선,페리,외교부,블라디보스토크항,한인회,질병관리청,강원도연해주본부,최소화,연해주,해양수산,강원도연해주,관리청,대한항공,한국,연해주한인회,해양수산부,아시아나항공,여객편,관계부처들,애로사항,귀국길,기한동안,감염병",www.kado.net/news/articleView.html?idxno=1119816
2022-03-30,한국경제,자가격리 면제에 공항 이용객 12% ↑ '롤러코스터' 유가는 변수,"인천,국제선,아시아나항공,배럴,대한항공,이용객,항공사,관계자,하와이,자가격리,부산,항공유,두바이유,롤러코스터,나고야,인천공항,입국자",https://www.hankyung.com/economy/article/202203300795i
2022-03-31,한국경제,브랜드스탁 '대한민국 100대 브랜드' 대한항공 하나투어 '훨훨',"브랜드스탁,대한민국,스탁,톱10,유튜브,11위,대한항공,유통업계,관계자,100위,해외여행,코로나19,58위,유통업,브랜드들,카카오톡,네이버,2위",https://www.hankyung.com/economy/article/2022033154751
2022-03-31,매일경제,"""입국 PCR 검사 면제 해달라"" 목소리 높인 대한항공 노조","코로나19,노동자,pcr,대한항공,항공산업,미국,입국자,유명무실,해외입국자,독일,프랑스,39개국,스페인,외국인,중앙방역대책본부,유전자",http://news.mk.co.kr/newsRead.php?no=292593&year=2022
2022-03-31,경향신문,하늘길 내달 ‘활짝’ 여름엔 ‘예년 50%’ 회복,"코로나19,인천공항공사,인천공항,외항사,국적사,항공기,일본,대한항공,항공사,여행사,입국자,인천국제공항공사,항공수요,사이판,면세점,미주,유럽,대양주,관계자,필리핀,하늘길,그동안,회복세",https://www.khan.co.kr/national/national-general/article/202203312120005
2022-03-31,세계일보,대한항공 임원인사 15명 전무 상무 승진,"대한항공,코로나19,아시아나항공,송보영,최현오,대한민국,김용욱,이시우,기업결합심사,정유태,이태일,이길호,이승만,한경훈,서호영,박희돈,선제적,경영환경,선결조건,정찬우,김완태,수석부장,변봉섭,이민수,장기화,4명",http://www.segye.com/content/html/2022/03/30/20220330518255.html
2022-03-31,YTN,"러시아 체류 교민 70여 명, 특별 여객선으로 귀국길","러시아,여객선,귀국길,교민들,동해항,외교부,검역소,아시아나항공,관리청,항공사,동해,해양수산부,대한항공,사할린주,블라디보스토크,관계부처들,관계부처,애로사항,상호협력,재외국민,하바롭스크,블라디보스토크항,한국,우크라이나,코로나19,ytn,교민,중단",https://www.ytn.co.kr/_ln/0101_202203310547066758
2022-03-31,한국경제,[1분기 브랜드스탁] 해외여행 재개 기대 대한항공 하나투어 브랜드 가치 반등,"브랜드스탁,해외여행,대한민국,톱10,스탁,대한항공,유통업계,11위,코로나19,관계자,100위,bsti,58위,브랜드들,유통업",https://www.hankyung.com/economy/article/202203313548i
2022-03-31,경향신문,"[단독]""5월부터 넓어지는 하늘길, 여름엔 예년 50% 회복""  격리 면제 후 항공 여행 ‘봄날’ 오나","외항사,국적사,항공기,인천공항공사,인천공항,코로나19,해외여행,사이판,유럽,일본,항공사,검색량,대한항공,베트남,여름철,격리면제,항공수요,홍콩,중국,미주,대양주",https://www.khan.co.kr/national/national-general/article/202203311131001
