일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-04-02,아주경제,"​[다시, 봄] 봄바람처럼...여행업계에 불어온 '훈풍'","해외여행,사이판,인천공항,코로나19,코로나,이용객,기수정,여행사,2만,필리핀,한국인,만큼,외국인,관광객,인천국제공항공사,여행업계,1만,노랑풍선,동유럽,대한항공",https://www.ajunews.com/view/20220402102735812
2022-04-02,아시아경제,"미리 날아오른 항공주 ""리오프닝 수혜 기대감 과도한 반영""","리오프닝,대한항공,기대감,항공사,코로나19,연구원,항공주,코로나,국제선,한국인,각국,5개,개선세,단거리,매출액,입국자,삼성증권",https://view.asiae.co.kr/article/2022040111230584928
2022-04-02,세계일보,"대한항공, ‘2022 ATW 올해의 화물 항공사’ 선정","대한항공,코로나19,항공사,atw,어워즈,팬데믹,엄재동,transport,긴급의료물품,방역물자,개인보호장비,고객서비스,선제적,진단키트,트랜스포트,시장변화,요소들,항공업,기술혁신,경신,임직원,본부장,사업운영,화물사업본부장",http://www.segye.com/content/html/2022/04/01/20220401506145.html
2022-04-02,헤럴드경제,들썩이는 세계 항공시장 “韓 해외여행 가로막는 장벽 여전” [비즈 360],"국제선,pcr,인천공항,코로나19,확인서,입국자,2만,대한항공,출발일,자가격리,항공사",http://biz.heraldcorp.com/view.php?ud=20220401000770
2022-04-03,경향신문,"케이타 ‘트리플크라운’ KB, 한전 꺾고 창단 첫 챔피언결정전 진출","케이타,3개,서브에이스,플레이오프,남자부,kb,한전,kb손보,대한항공,챔프전,후인정,김정호,트리플크라운,2세트,우리카드,의정부체육관,노우모리,1세트,맹활약",https://www.khan.co.kr/sports/basketball-volleyball/article/202204032259005
2022-04-03,한겨레,"‘춤바람’ 케이타, 한국전력 돌풍도 잠재웠다","한국전력,케이타,다우디,케이비손해보험,남자부,결정전,인천,대한항공,6전,3판,계양체육관,최우수선수,챔피언결정전,30득점,케이비,전적,플레이오프,크라운,케이,우리카드,5승,2세트,의정부체육관,춤바람,수비진",http://www.hani.co.kr/arti/sports/sports_general/1037352.html
2022-04-03,중앙일보,[김기자의 V토크] KB 김홍정이 보여준 주장의 품격,"김홍정,신영석,2세트,챔프전,kb,홍정이,후인정,남자부,한국전력,도드람,챔피언결정전,kb손해보험,대한항공,의정부체육관,결정전,세트스코어,2개,출전시간,이듬해,리시브,4라운드,미들블로커,kb손보,영석이,포스트시즌,선수들,후배들",https://www.joongang.co.kr/article/25060523
2022-04-03,중부일보,"KB손해보험, 한국전력 꺾고 창단 첫 챔피언결정전 진출","챔피언결정전,정규리그,한국전력,po,kb,kb손보,포스트시즌,3개,남자부,플레이오프,결정전,대한항공,케이타,최종전,의정부,kb손해보험,배구행,2승,코로나바이러스",www.joongboo.com/news/articleView.html?idxno=363533899
2022-04-03,한국일보,"'케이타 고공 폭격' KB손해보험, 창단 첫 챔피언결정전 진출","케이타,kb손해보험,한국전력,1세트,다우디,김정호,챔피언결정전,공격력,3세트,대한항공,서브에이스,2세트,서재덕,3개,플레이오프,김홍정,의정부체육관,인천계양체육관,결정전,남자부,황택의,kb,외국인,오픈공격,공격성공률",https://hankookilbo.com/News/Read/A2022040321350003371
2022-04-03,중앙일보,"3-1 역전승 KB손해보험, 프로출범 후 첫 챔프전 진출","한국전력,케이타,김정호,다우디,정규시즌,김홍정,kb,1세트,kb손해보험,후인정,대한항공,선수들,삼성화재,남자부,케이,도드람,1차,2세트,포스트시즌,서재덕,맞대결,챔프전,전적,장병철",https://www.joongang.co.kr/article/25060516
2022-04-04,국민일보,리오프닝주 반짝 항공 엔터 주목 [3분 국내주식],"엔터,쌍방울,항공주,리오프닝,오프라인,코로나19,쌍방울그룹,에스엠,대한항공,증권가,여행레저,입국자,리오프닝주,계열사,상한가,광림,엔터주,기대감,유가증권시장",http://news.kmib.co.kr/article/view.asp?arcid=0016939490&code=61141211&cp=kd
2022-04-04,매일경제,물류기업 '용성씨엔에어' 부산 동구청에 쌀 기부,"용성씨엔에어,부산,코로나19,자동차,이웃들,국제항공운송협회,삼성,서울,대한항공,10kg,박철홍,동구청,원스톱,일자리",http://news.mk.co.kr/newsRead.php?no=302615&year=2022
2022-04-04,매일경제,항공株 신났다 유가 안정세에 ‘엔데믹’ 기대까지,"항공사,배럴,대한항공,아시아나항공,엔데믹,거래일,인천국제공항,코로나19,하와이,안정세,항공기",http://www.mk.co.kr/economy/view/2022/301722
2022-04-04,국민일보,우승DNA vs 전천후 케이타 男배구 최강 가린다,"케이타,대한항공,챔피언결정전,정지석,1위,결정전,링컨,kb손해보험,삼성화재,임동혁,외국인,곽승석,남자부,코로나19,한국전력,vs,인천",http://news.kmib.co.kr/article/view.asp?arcid=0016939018&code=61161111&cp=kd
2022-04-04,한국경제,"""리오프닝株, 엔터 담고 화장품은 덜어내라""","엔터,중국,삼성증권,코로나19,엔데믹,만큼,미국,편의점,연구원,화장품,의존도,전염병,대한항공,인플레이션,박은경,방문객,리오프닝,관련주,그래미,아시아",https://www.hankyung.com/finance/article/2022040427221
2022-04-04,아시아경제,[2021 실적 결산] 코스피 운수창고업 영업익 569% 급증 전기가스업 ‘적자전환’,"코스피,영업이익,전기가스업,가스업,한국전력,창고업,운수창고업,적자전환,매출액,5조,4조,영업익,영업손실,코로나19,효성첨단소재,대한항공,효성,세아홀딩스,철강금속업,고려제강,현대,한국",https://view.asiae.co.kr/article/2022040411472676972
2022-04-04,경기일보,"대한항공, ‘2022 ATW 올해의 화물 항공사’ 선정","대한항공,여객기,항공사,코로나19,항공화물,회물,트랜스포트,atw,팬데믹,엄재동,전문매체,카타르,차별화,심사단,가동률,고객서비스,사실상,요소들,시장변화,사업운영,본부장,항공업,장탈,대항항공,임직원,기술혁신,보잉",https://www.kyeonggi.com/article/20220403580045
2022-04-04,국민일보,"대한항공, ATW서 ‘올해의 화물 항공사’로 선정","대한항공,atw,어워즈,항공사,팬데믹,카타르,기술혁신,고객서비스,코로나19,시상식,임직원,트랜스포트,사업운영,영광,48회,관계자,화물,선정,항공,연속,에어,시작,위기,월드,협업,사회,혁신,인도적,인도,서비스,노력,고객,요소,종합",http://news.kmib.co.kr/article/view.asp?arcid=0924238922&code=11151400
2022-04-04,YTN,대한항공 홍콩행 운항 7일 정지...확진자 3명 발생,"홍콩,대한항공,여객기,확진자,홍콩행,각국,관광업,항공사,인천,코로나19,인천발,ytn,운항,방역,발생,정지,규정,최고,세계,정부,도착,요청,완화,추가,수준,정책,유지,출발,당국",https://www.ytn.co.kr/_ln/0104_202204040000124654
2022-04-04,경기일보,"인천공항공사, 제6회 인천에어포트 어워드 개최","인천공항,공항공사,인천공항공사,김경욱,인천에어포트,인천국제공항공사,시상식,코로나19,사업자,우수사업자,아시아나항공,기념촬영,밀레니엄홀,만큼,대한항공,수상자,4개",https://www.kyeonggi.com/article/20220403580042
2022-04-04,세계일보,케이타 ‘맹폭’ KB손보 첫 ‘챔프전’ 진출,"케이타,남자부,플레이오프,한국전력,공격수,kb손해보험,2세트,챔피언결정전,김홍정,김정호,경기도,kb,준플레이오프,삼성화재,결정전,외나무다리,대한항공,코로나19,외국인",http://www.segye.com/content/html/2022/04/03/20220403510543.html
2022-04-04,헤럴드경제,항공업계 ‘화물→여객’ 중심축 이동 지방공항 국제선 등 공급확대 필요,"국제선,코로나19,항공업계,항공업,항공화물,미국,대한항공,지방공항,하와이,김해,40만,여행지,입국자,중심축,원호연,중국,장애물",http://biz.heraldcorp.com/view.php?ud=20220404000468
2022-04-04,한국경제,유가 하락 해외여행 재개 기대감 항공株 동반 강세,"코로나19,2만,해외여행,거래일,인천국제공항,코로나바이러스,기대감,텍사스산원유,서부텍사스산원유,거래소,사항공,아시아,아시아사항공,뉴욕,입국자,대한항공,뉴욕상업거래소,자가격리,티웨이항공,해외입국자들,에어부산,항공주들,제주항공,배럴,항공주,100달러,진에어,800원,하락세,유가증권시장,감염증",https://www.hankyung.com/finance/article/2022040413426
2022-04-04,헤럴드경제,"항공업계, '화물→여객' 무게중심 이동 “공급 확대가 관건”","국제선,코로나19,항공업,항공업계,항공화물,미국,대한항공,하와이,지방공항,항공사,김해,40만,여행지,입국자",http://biz.heraldcorp.com/view.php?ud=20220404000235
2022-04-05,YTN,막 오른 '봄 배구'...대한항공 vs KB손보 누가 웃을까,"대한항공,1차,챔프전,결정전,vs,플레이오프,정규리그,후인정,kb,kb손해보험,도전자,인천,이지은,풀세트,코로나19,디펜딩,틸리카이넨",https://www.ytn.co.kr/_ln/0107_202204051729235689
2022-04-05,경향신문,"대한항공, 1승 남았다","대한항공,링컨,챔피언결정전,정지석,결정전,곽승석,진성태,인천,전적,1차,남자부,케이타,김규민,점수차,토미,kb손보,의정부,2차,후위공격,kb,5전,원맨쇼,3세트,원맨",https://www.khan.co.kr/sports/basketball-volleyball/article/202204052328005
2022-04-05,한겨레,대한항공 ‘에어쇼’ 케이타보다 높이 날았다,"대한항공,케이타,케이비손해보험,1차,챔피언결정전,그간,케이비,결정전,선승제,에어쇼,인천,남자부,가능성,한성정,만큼,2점,2차,손해보험,3점,링컨,의정부체육관,5전,한국민,첫날,공격수,3세트,코로나19,역부족,상승기류",http://www.hani.co.kr/arti/sports/sports_general/1037692.html
2022-04-05,KBS,"대한항공, 챔피언결정전 1차전 기선제압","대한항공,케이타,후인정,이준희,기선제압,통합우승,결정전,케이,케이타도,서브에이스,정지석,분수령,곽승석,역전승,점수차,1세트,kb손해보험,디펜딩,kb,연속,챔피언,감독,블로킹,무대,공격,패배,우승,제압,보험,통합,사이,중반,타도",https://news.kbs.co.kr/news/view.do?ncd=5432898&amp;ref=DA
2022-04-05,YTN,"'챔프전 1차전' 잡은 대한항공, 통합우승까지 단 1승!","대한항공,1차,결정전,케이타,곽승석,1승,통합우승,이지은,순식간,1세트,kb손해보험,디그,kb,의정부,링컨,토미,정지석,2연패,4세트,3세트,2세트,우승컵,틸리카이넨,31점,도전자,디펜딩,챔프전,ytn,mvp,챔피언,승부,보험,우승,승리",https://www.ytn.co.kr/_ln/0107_202204052313158861
2022-04-05,국민일보,"‘원맨팀’보다 강한 ‘원팀’ 대한항공, 챔프전 1차전 勝","대한항공,케이타,챔피언결정전,kb손해보험,공격성공률,링컨,정지석,남자부,곽승석,결정전,원맨,맞대결,kb,폭격기,후인정,1세트,인천,토미,경기도,외국인",http://news.kmib.co.kr/article/view.asp?arcid=0016943905&code=61161111&cp=kd
2022-04-05,SBS,'조직력' 대한항공 vs '케이타' KB손보 기선제압 노린다,"케이타,대한항공,정규시즌,챔피언결정전,결정전,vs,조직력,kb손해보험,kb,임동혁,기선제압,1차,정지석,플레이오프,곽승석,챔프전,한선수,kb손보,공격,시즌,보험,득점,챔피언,기선,조율,활약,라인,정규,제압,세터,베테랑,손보,통과,창단,배구",https://news.sbs.co.kr/news/endPage.do?news_id=N1006701534&plink=ORI&cooper=ETC
2022-04-05,중앙일보,"연봉킹 한선수 황택의, 세터킹은 누구","황택의,대한항공,공격수,정규시즌,1위,공격성공률,챔프전,한선수,포스트시즌,결정전,황택,플레이오프,한국전력,kb,7억,1차",https://www.joongang.co.kr/article/25060883
2022-04-05,경인일보,2년 연속 대권 노리는 대한항공 vs '왕위 찬탈' 꿈꾸는 KB손해보험,"대한항공,케이타,인천,링컨,kb손해보험,결정전,챔피언결정전,vs,의정부체육관,성공률,챔프결정전,3승,의정부,남자부,공격수,팽팽,kb,v리그",http://www.kyeongin.com/main/view.php?key=20220404010000492
2022-04-05,한국경제,KB금융 남매스타즈의 전인미답의 도전 女농구 男배구 동반 우승 '정조준',"kb,배구단,청주,선수들,챔피언결정전,플레이오프,경기력,kb배구단,정규리그,한국,도드람,삼성생명,남자부,윤종규,결정전,의정부,kb금융,kb스타즈,김완수,대한항공,부산사직실내체육관,여자농구,kb손해보험",https://www.hankyung.com/economy/article/202204042473i
2022-04-05,국민일보,막 오른 남자배구 챔프전 ‘통합우승’ vs ‘창단 첫 우승’,"대한항공,케이타,챔피언결정전,정지석,1위,결정전,챔프전,링컨,통합우승,kb손해보험,신흥,삼성화재,임동혁,곽승석,외국인,남자부,남자배구,코로나19",http://news.kmib.co.kr/article/view.asp?arcid=0924239103&code=12140000
2022-04-06,매일경제,비행기표 서둘러 안 사길 잘했네 증편에 티켓값 안정 찾을듯,"국제선,항공권,항공사,정상화,코로나,아시아나항공,대한항공,유럽,신익수,동기간,문광민,코로나19,해외여행",http://news.mk.co.kr/newsRead.php?no=310949&year=2022
2022-04-06,KBS,넓어지는 하늘길 연말까지 국제선 운항 50% 회복,"국제선,코로나19,여객기,대한항공,화물기,허효진,한찬,영상편집,김휴동,촬영기자,교통부,김포공항,안전부,국민들,행정안전부,제주공항,국토교통부,조금씩,항공편,방역정책,인천공항,엔데믹,전해철,3단계,7대,사실상,화물운송,풍토병,100회",https://news.kbs.co.kr/news/view.do?ncd=5434040&amp;ref=DA
2022-04-06,경향신문,대한항공 정상 비행? KB손보 손실 만회? ‘승부의 키’ 케이타 손에,"대한항공,케이타,2차,챔피언결정전,1차,결정전,정규리그,kb,만큼,통합우승,원맨쇼,후인정,kb손해보험,원맨,남자부,윌리엄스,듀오,외국인,코로나19",https://www.khan.co.kr/sports/basketball-volleyball/article/202204062208025
2022-04-06,KBS,넓어지는 하늘길 연말까지 국제선 운항 50% 회복,"국제선,코로나19,여객기,대한항공,화물기,허효진,조금씩,한찬,영상편집,김휴동,촬영기자,교통부,안전부,국민들,김포공항,행정안전부,제주공항,국토교통부,하늘길,방역정책,항공편,인천공항,엔데믹,코로나,전해철,3단계,사실상,풍토병,7대,화물운송",https://news.kbs.co.kr/news/view.do?ncd=5433854&amp;ref=DA
2022-04-06,헤럴드경제,국제선 운항 정상화 추진에 항공사 ‘이륙 준비’,"국제선,항공사,국토부,pcr,다음달,코로나19,대한항공,베트남,아시아나항공",http://biz.heraldcorp.com/view.php?ud=20220406000849
2022-04-06,디지털타임스,"[엔데믹 초입, 점진적 일상회복] 다시 열리는 국제선 하늘길 2년간 움츠린 항공업계 도약 날갯짓","국제선,코로나19,항공사,대한항공,항공업계,항공업,정상화,3단계,pcr,엔데믹,무안,상반기,여객기,일상회복,3만,다음달",http://www.dt.co.kr/contents.html?article_no=2022040702100332031001&ref=jeadan
2022-04-06,서울경제,“코로나 전으로 유턴” 항공업계 ‘만반의 준비’ [뒷북비즈],"국제선,코로나19,대한항공,항공사,승무원,운항률,티웨이항공,입국자,여객기,항공기,선제적,관계자,직원들,협력사",http://www.sedaily.com/NewsView/264L6E1QOW
2022-04-06,중앙일보,"해외여행 기대감에 대한항공, 하나투어 떴다","브랜드스탁,bsti,브랜드가치,브랜드인,대한민국,코로나19,10위,54위,하락세,쿠팡,기대감,여행사,50위,해외여행,대한항공,유튜브,스탁,코로나",https://www.joongang.co.kr/article/25061164
2022-04-06,서울신문,대한항공 링컨 31득점 챔피언까지 1승 남았다,"대한항공,챔프전,1차,3세트,케이타,남자부,곽승석,kb손해보험,통합우승,정지석,3전,링컨,kb,인천,의정부,세트포인트,코로나19,승부처",http://www.seoul.co.kr/news/newsView.php?id=20220406023087
2022-04-06,세계일보,‘케이타 쇼’ 잠재운 대한항공 통합우승 ‘1승만 더’,"대한항공,케이타,챔피언결정전,공격수,kb손해보험,결정전,인천,링컨,공격성공률,정지석,정규시즌,외국인,폭발력,플레이오프,통합우승,1차,남자부,매치업,듀스,코로나19",http://www.segye.com/content/html/2022/04/05/20220405519139.html
2022-04-07,중앙일보,"케이타가 케이타했다 KB손해보험 반격, 챔프전 1승 1패","케이타,대한항공,1차,챔프전,kb,kb손해보험,4세트,서브득점,남자부,도드람,정지석,2차,3패,의정부체육관,인천,1패,결정전,3전,3차",https://www.joongang.co.kr/article/25061744
2022-04-07,YTN,"의정부 수놓은 '케이타 쇼'...KB, 대한항공 꺾고 챔프전 원점으로","케이타,kb,챔피언결정전,대한항공,인천,남자부,결정전,의정부,계양체육관,3차,홈팬들,3대,35득점,1차,챔프전,ytn,kb손해보험,챔피언,승리,공격,원점,활약,스코어,세트,시즌,보험,역사적,토요일,손해,역사,기적,득점,선물,성공,승부",https://www.ytn.co.kr/_ln/0107_202204072246575378
2022-04-07,조선일보,"男 배구 KB손해보험, 케이타 원맨쇼로 승부 원점","케이타,kb손해보험,대한항공,3세트,인천,챔피언결정전,원맨,1세트,2세트,3대,의정부체육관,4세트,결정전,순식간,전적,1승,말리,순식",https://www.chosun.com/sports/volleyball/2022/04/07/5EZU4FMWSBHMPH64O6WXZ75PSM/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-04-07,한국일보,"19-24 → 27-25 살아난 케이타, 기적의 KB손보","케이타,3세트,2차,kb손보,챔프전,전적,최종전,남자부,1차,인천,대한항공,kb,2세트,공격성공률,공성률,토미",https://hankookilbo.com/News/Read/A2022040709310001143
2022-04-07,KBS,"흥부자 케이타 살아났다 KB손해보험, 챔프전 반격 성공","케이타,1차,2세트,대한항공,kb손해보험,듀스,승부처,박주미,3대,외국인,20대,챔프전,리시브,홈팬들,이름값,1대,매료,정지석,존재감,2차,kb,흥부자,승리,공격,성공,챔피언",https://news.kbs.co.kr/news/view.do?ncd=5435083&amp;ref=DA
2022-04-07,경향신문,"케이타, 맞아 너는 왕이야!","케이타,대한항공,인천,kb손보,챔프전,후인정,의정부체육관,3차,남자부,챔피언결정전,3세트,선수들,kb,도드람,결정전,한국,1승,리시브,역전승,3선,환호성,케이",https://www.khan.co.kr/sports/basketball-volleyball/article/202204072251005
2022-04-07,국민일보,"“케이타쇼 이제 시작” KB손보, 대한항공 꺾고 챔프전 첫승","kb손해보험,케이타,대한항공,챔피언결정전,공격성공률,결정전,kb,김정호,역전승,남자부,챔프전,의정부체육관,3세트,관계자,후인정,12점,공격점유율,말리폭격기,토미,경기도,케이타쇼",http://news.kmib.co.kr/article/view.asp?arcid=0016952251&code=61161111&cp=kd
2022-04-07,동아일보,[오늘의 경기]프로야구 外,"2차,남자부,플레이오프,잠실,이태양,김윤식,프로야구,박윤철,반즈,소형준,한승혁,이재학,결정전,광주,창원,한화,롯데,수원,박신지,ssg,정찬헌,고척,두산,lg,허윤동,대한항공,신한은행,삼성,우리은행,의정부체육관,kb,nc,kia,kb손해보험",https://www.donga.com/news/article/all/20220407/112734933/1
2022-04-07,경기일보,"“끝낸다” 대한항공 VS “끝까지” KB손보, 2차전 ‘배수의 진’","대한항공,케이타,2차,1차,kb손해보험,링컨,남자부,kb,의정부,인천,도드람,1승,결정전,후인정,듀오,노우모리,코로나19,의정부체육관,토미,15득점,의존도",https://www.kyeonggi.com/article/20220406580034
2022-04-07,조선일보,[오늘의 경기] 2022년 4월 7일,"삼성,롯데렌터카,플레이오프,고척,소형준,spotv,인천도원체,롯데,정찬헌,잠실,수원,한화,박신지,신한은행,대한항공,두산,여자오픈,우리은행,허윤동,ib,kb,kt,kb손해보험,klpga,여자,프로,남자,골프,손해,스포츠,결정,소형,보험,키움,투어,챔피언,배구,야구,농구",https://www.chosun.com/sports/sports_general/2022/04/07/7FE3ABNBZRCPXO2E7ZG22DANDA/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-04-08,중부일보,'대한항공의 2시즌 첫 통합우승-KB손해보험의 첫 우승'...9일 결정,"대한항공,케이타,남자부,챔피언결정전,2차,kb손해보험,결정전,인천,정규리그,1차,3차,통합우승,1위,의정부,만큼,말리,의정부체육관,도드람,kb,2번",www.joongboo.com/news/articleView.html?idxno=363534996
2022-04-08,한겨레,"통합 2연패냐, 새로운 왕의 탄생이냐","대한항공,2차,케이타,케이비,남자부,케이비손해보험,케이,우승컵,명승부,전적,토미,결정전,링컨,윌리엄스,재탄생,정규리그,3세트,포스트시즌,정지석,역전승,손해보험,원맨,계양체육관,인천,1차,선승제",http://www.hani.co.kr/arti/sports/sports_general/1038136.html
2022-04-08,중앙일보,"""인천에서 보자""는 약속 지킨 후인정 KB손해보험 감독","케이타,인천,3세트,후인정,3차,챔프전,틸리카이넨,남자부,2차,역전승,kb,플레이오프,대한항공,kb손해보험,후국기,결정전,말리,챔피언결정전,현대캐피탈,선수들,배구단",https://www.joongang.co.kr/article/25061833
2022-04-08,조선일보,"케이타 홀로 35점쇼 KB손보, 대한항공 격파","케이타,대한항공,3세트,kb손해보험,인천,남자부,kb,35점,1승,3차,후인정,팬들,토미,듀스,의정부체육관,리시브",https://www.chosun.com/sports/volleyball/2022/04/08/4DBWJSULRZGP7OQJLSK6VOXPVQ/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-04-08,국민일보,"케이타 35점 폭발 KB손보, 대한항공 꺾고 챔프전 첫승","케이타,kb손해보험,챔피언결정전,대한항공,3세트,공격성공률,결정전,kb,김정호,챔프전,후인정,역전승,남자부,인천,의정부체육관,홈경기,관계자,원맨쇼,원맨,최종전,틸리카이넨,35점",http://news.kmib.co.kr/article/view.asp?arcid=0016952323&code=61161111&cp=kd
2022-04-08,동아일보,"19-24서 27-25 KB손보, 기적의 뒤집기","케이타,대한항공,남자부,kb손해보험,2차,도드람,1승,후인정,kb,김정호,인천,의정부체육관,리시브",https://www.donga.com/news/article/all/20220408/112753722/1
2022-04-08,국민일보,‘Just Go’ 대역전 이끈 ‘괴물’ 케이타 “우승 약속”,"케이타,팬들,3세트,남자부,대한항공,챔프전,경기도,kb손해보험,만큼,대역전,경기장,인천,김정호,공격성공률,역전승,도드람,말리,폭격기,35점,1차,최종전,3대,의정부체육관,5점,저스트,말리폭격기,결정전,노우모리,세트포인트,3차",http://news.kmib.co.kr/article/view.asp?arcid=0016952353&code=61161111&cp=kd
2022-04-08,서울신문,‘케이타 35점 쇼’ 끝까지 간다,"케이타,대한항공,kb,의정부체육관,3세트,김정호,남자부,2차,케이,인천,35점,리시브,따내,링컨,3차,계양체육관,챔피언결정전,노우모리,챔프전,결정전,1차,정지석,최종전,2세트",http://www.seoul.co.kr/news/newsView.php?id=20220408022020
2022-04-08,세계일보,"부활 케이타 35득점 맹폭 ‘원맨쇼’ KB손보, 대한항공 꺾고 승부 원점","케이타,대한항공,2차,공격성공률,3세트,1차,공격수,kb손해보험,남자부,후인정,맹폭,경기도,속애,결정전,35득점,kb,인천,언더셔츠,대역전,듀스,12점,외국인",http://www.segye.com/content/html/2022/04/07/20220407518377.html
2022-04-09,서울경제,"'고공행진' 거듭하는 남자프로배구 대한항공, 2시즌 연속 통합우승","대한항공,챔피언결정전,통합우승,남자부,정규리그,1위,케이타,도드람,단기전,링컨,사령탑,삼성화재,결정전,mvp,전적,인천,13표",http://www.sedaily.com/NewsView/264MM6QHNH
2022-04-09,KBS,"‘177분 명승부’ 대한항공, 두 시즌 연속 통합우승","대한항공,케이타,명승부,링컨,듀스,원맨쇼,원맨,5세트,이준희,챔프전,kb,외국인,풀세트,최장시간,선수들,눈물,일진일퇴,21대,곽승석,v리그,15점,8번,챔피언결정전,57점",https://news.kbs.co.kr/news/view.do?ncd=5436306&amp;ref=DA
2022-04-09,YTN,'2시간 57분 혈투' 대한항공이 웃었다...57점 케이타 '눈물',"대한항공,케이타,눈물,선수들,57점,이지은,듀스,케이,챔프전,명승부,57득점,22대,토미,트리플크라운,통합우승,세트씩,kb,5세트,한동안,틸리카이넨,정지석,링컨,윌리엄스,kb손해보험,ytn,mvp,선수",https://www.ytn.co.kr/_ln/0107_202204092056478815
